estacion,fecha,fecha_diff,precipitacion,temperatura,humedad_relativa,vientos,vi
Puerto Suárez,2026-09-07 11:00:00,90,0.0,32,26,350,4.2
Puerto Suárez,2026-09-07 11:00:00,93,0.0,34,26,341,4.8
Puerto Suárez,2026-09-07 11:00:00,96,0.0,39,26,340,5.6
Puerto Suárez,2026-09-07 11:00:00,99,0.0,43,37,330,6.3
Puerto Suárez,2026-09-07 11:00:00,102,0.0,39,36,337,4.0
Puerto Suárez,2026-09-07 11:00:00,105,0.0,34,36,343,1.7
Puerto Suárez,2026-09-07 11:00:00,108,0.0,29,36,266,1.5
Puerto Suárez,2026-09-07 11:00:00,111,0.0,24,26,187,1.5
Puerto Villarroel,2026-09-07 11:00:00,3,0.0,29,36,49,1.0
Puerto Villarroel,2026-09-07 11:00:00,6,0.0,29,36,81,0.9
Puerto Villarroel,2026-09-07 11:00:00,9,0.0,26,36,108,0.7
Puerto Villarroel,2026-09-07 11:00:00,12,0.0,23,36,137,0.8
Puerto Villarroel,2026-09-07 11:00:00,15,0.0,19,36,160,0.8
Puerto Villarroel,2026-09-07 11:00:00,18,0.0,19,37,268,0.7
Puerto Villarroel,2026-09-07 11:00:00,21,0.0,23,36,280,0.6
Puerto Villarroel,2026-09-07 11:00:00,24,0.0,25,36,300,1.8
Puerto Villarroel,2026-09-07 11:00:00,27,0.0,31,37,318,3.0
Puerto Villarroel,2026-09-07 11:00:00,30,0.0,31,36,296,2.2
Puerto Villarroel,2026-09-07 11:00:00,33,0.0,26,36,272,1.4
Puerto Villarroel,2026-09-07 11:00:00,36,0.0,24,36,264,1.3
Puerto Villarroel,2026-09-07 11:00:00,39,0.0,20,37,248,1.1
Puerto Villarroel,2026-09-07 11:00:00,42,0.0,20,36,290,1.0
Puerto Villarroel,2026-09-07 11:00:00,45,0.0,24,36,324,0.9
Puerto Villarroel,2026-09-07 11:00:00,48,0.0,26,36,324,2.4
Puerto Villarroel,2026-09-07 11:00:00,51,0.0,33,36,317,3.9
Puerto Villarroel,2026-09-07 11:00:00,54,0.0,33,36,277,2.8
Puerto Villarroel,2026-09-07 11:00:00,57,0.0,25,36,232,1.7
Puerto Villarroel,2026-09-07 11:00:00,60,0.0,22,36,294,1.5
Puerto Villarroel,2026-09-07 11:00:00,63,0.0,20,56,350,1.1
Puerto Villarroel,2026-09-07 11:00:00,66,0.0,20,56,340,1.3
Puerto Villarroel,2026-09-07 11:00:00,69,0.0,25,56,327,1.3
Puerto Villarroel,2026-09-07 11:00:00,72,0.0,29,56,304,1.6
Puerto Villarroel,2026-09-07 11:00:00,75,0.0,32,56,276,2.0
Puerto Villarroel,2026-09-07 11:00:00,78,0.0,32,57,260,2.4
Puerto Villarroel,2026-09-07 11:00:00,81,1.2,21,89,236,2.9
Puerto Villarroel,2026-09-07 11:00:00,84,1.4,20,89,258,2.2
Puerto Villarroel,2026-09-07 11:00:00,87,0.0,20,36,278,1.5
Puerto Villarroel,2026-09-07 11:00:00,90,0.0,25,36,290,1.6
Puerto Villarroel,2026-09-07 11:00:00,93,0.0,27,36,298,1.7
Puerto Villarroel,2026-09-07 11:00:00,96,0.0,33,36,305,2.9
Puerto Villarroel,2026-09-07 11:00:00,99,1.6,40,89,308,4.3
Puerto Villarroel,2026-09-07 11:00:00,102,2.1,35,89,313,2.9
Puerto Villarroel,2026-09-07 11:00:00,105,0.0,30,36,312,1.5
Puerto Villarroel,2026-09-07 11:00:00,108,0.0,28,36,8,1.4
Puerto Villarroel,2026-09-07 11:00:00,111,0.0,26,36,57,1.4
Quetenas (GPRS),2026-09-07 11:00:00,3,0.0,13,36,260,11.0
Quetenas (GPRS),2026-09-07 11:00:00,6,0.0,13,36,254,8.2
Quetenas (GPRS),2026-09-07 11:00:00,9,0.0,7,26,244,5.4
Quetenas (GPRS),2026-09-07 11:00:00,12,0.0,2,26,265,3.7
Quetenas (GPRS),2026-09-07 11:00:00,15,0.0,-4,36,281,2.0
Quetenas (GPRS),2026-09-07 11:00:00,18,0.0,-4,36,283,2.4
Quetenas (GPRS),2026-09-07 11:00:00,21,0.0,3,36,295,2.5
Quetenas (GPRS),2026-09-07 11:00:00,24,0.0,7,36,286,6.9
Quetenas (GPRS),2026-09-07 11:00:00,27,0.0,11,36,271,11.1
Quetenas (GPRS),2026-09-07 11:00:00,30,0.0,11,37,260,8.0
Quetenas (GPRS),2026-09-07 11:00:00,33,0.0,7,36,245,4.9
Quetenas (GPRS),2026-09-07 11:00:00,36,0.0,3,37,254,3.6
Quetenas (GPRS),2026-09-07 11:00:00,39,0.0,-5,36,254,2.2
Quetenas (GPRS),2026-09-07 11:00:00,42,0.0,-5,26,264,2.5
Quetenas (GPRS),2026-09-07 11:00:00,45,0.0,1,26,275,2.9
Quetenas (GPRS),2026-09-07 11:00:00,48,0.0,6,26,275,7.1
Quetenas (GPRS),2026-09-07 11:00:00,51,0.0,11,26,270,11.4
Quetenas (GPRS),2026-09-07 11:00:00,54,0.0,11,26,255,8.0
Quetenas (GPRS),2026-09-07 11:00:00,57,0.0,6,26,240,4.6
Quetenas (GPRS),2026-09-07 11:00:00,60,0.0,-2,26,249,3.2
Quetenas (GPRS),2026-09-07 11:00:00,63,0.0,-6,26,249,1.7
Quetenas (GPRS),2026-09-07 11:00:00,66,0.0,-6,27,300,2.3
Quetenas (GPRS),2026-09-07 11:00:00,69,0.0,-3,26,320,2.8
Quetenas (GPRS),2026-09-07 11:00:00,72,0.0,1,26,300,7.7
Quetenas (GPRS),2026-09-07 11:00:00,75,0.0,11,26,270,12.6
Quetenas (GPRS),2026-09-07 11:00:00,78,0.0,11,26,280,9.7
Quetenas (GPRS),2026-09-07 11:00:00,81,0.0,3,26,281,6.7
Quetenas (GPRS),2026-09-07 11:00:00,84,0.0,-2,26,291,5.0
Quetenas (GPRS),2026-09-07 11:00:00,87,0.0,-6,27,296,3.3
Quetenas (GPRS),2026-09-07 11:00:00,90,0.0,-5,26,296,5.6
Quetenas (GPRS),2026-09-07 11:00:00,93,0.0,-1,26,281,4.0
Quetenas (GPRS),2026-09-07 11:00:00,96,0.0,4,27,280,7.6
Quetenas (GPRS),2026-09-07 11:00:00,99,0.0,11,27,270,11.2
Quetenas (GPRS),2026-09-07 11:00:00,102,0.0,11,26,275,6.7
Quetenas (GPRS),2026-09-07 11:00:00,105,0.0,0,26,275,2.2
Quetenas (GPRS),2026-09-07 11:00:00,108,0.0,-5,26,282,1.9
Quetenas (GPRS),2026-09-07 11:00:00,111,0.0,-6,27,283,1.7
Reyes,2026-09-07 11:00:00,3,0.0,30,36,111,1.4
Reyes,2026-09-07 11:00:00,6,0.0,30,36,177,1.0
Reyes,2026-09-07 11:00:00,9,0.0,26,35,272,0.7
Reyes,2026-09-07 11:00:00,12,0.0,22,36,251,0.9
Reyes,2026-09-07 11:00:00,15,0.0,18,26,220,1.1
Reyes,2026-09-07 11:00:00,18,0.0,18,26,232,0.8
Reyes,2026-09-07 11:00:00,21,0.0,24,25,232,0.7
Reyes,2026-09-07 11:00:00,24,0.0,27,26,283,1.5
Reyes,2026-09-07 11:00:00,27,0.0,32,37,331,2.3
Reyes,2026-09-07 11:00:00,30,0.0,31,36,312,1.7
Reyes,2026-09-07 11:00:00,33,0.0,28,26,291,1.1
Reyes,2026-09-07 11:00:00,36,0.0,24,27,269,1.1
Reyes,2026-09-07 11:00:00,39,0.0,20,26,239,1.1
Reyes,2026-09-07 11:00:00,42,0.0,20,26,279,1.0
Reyes,2026-09-07 11:00:00,45,0.0,25,26,309,0.8
Reyes,2026-09-07 11:00:00,48,0.0,29,26,327,2.0
Reyes,2026-09-07 11:00:00,51,0.0,33,36,338,3.3
Reyes,2026-09-07 11:00:00,54,0.0,33,36,317,2.3
Reyes,2026-09-07 11:00:00,57,0.0,30,36,288,1.3
Reyes,2026-09-07 11:00:00,60,0.0,25,36,268,1.1
Reyes,2026-09-07 11:00:00,63,0.0,20,56,239,0.9
Reyes,2026-09-07 11:00:00,66,0.0,21,56,254,1.1
Reyes,2026-09-07 11:00:00,69,0.0,27,55,244,0.7
Reyes,2026-09-07 11:00:00,72,0.0,31,57,293,2.5
Reyes,2026-09-07 11:00:00,75,0.0,34,36,331,4.4
Reyes,2026-09-07 11:00:00,78,0.0,34,36,312,3.0
Reyes,2026-09-07 11:00:00,81,0.0,28,55,293,1.5
Reyes,2026-09-07 11:00:00,84,0.0,25,56,246,1.0
Reyes,2026-09-07 11:00:00,87,0.0,21,26,191,0.7
Reyes,2026-09-07 11:00:00,90,0.0,21,26,252,0.6
Reyes,2026-09-07 11:00:00,93,0.0,24,26,244,0.6
Reyes,2026-09-07 11:00:00,96,0.0,30,26,282,2.2
Reyes,2026-09-07 11:00:00,99,0.0,34,36,318,3.7
Reyes,2026-09-07 11:00:00,102,0.0,34,36,297,2.6
Reyes,2026-09-07 11:00:00,105,0.0,29,26,269,1.5
Reyes,2026-09-07 11:00:00,108,0.0,20,26,272,1.4
Reyes,2026-09-07 11:00:00,111,0.0,20,26,272,1.3
Riberalta,2026-09-07 11:00:00,3,0.0,28,37,140,2.4
Riberalta,2026-09-07 11:00:00,6,0.0,28,36,159,2.2
Riberalta,2026-09-07 11:00:00,9,0.0,26,36,169,2.0
Riberalta,2026-09-07 11:00:00,12,0.0,24,36,174,1.2
Riberalta,2026-09-07 11:00:00,15,0.0,18,36,174,0.4
Riberalta,2026-09-07 11:00:00,18,0.0,18,36,181,0.9
Riberalta,2026-09-07 11:00:00,21,0.0,25,36,162,0.8
Riberalta,2026-09-07 11:00:00,24,0.0,27,37,100,1.3
Riberalta,2026-09-07 11:00:00,27,0.0,35,26,35,1.8
Riberalta,2026-09-07 11:00:00,30,0.0,35,26,52,1.1
Riberalta,2026-09-07 11:00:00,33,0.0,30,36,62,0.5
Riberalta,2026-09-07 11:00:00,36,0.0,26,36,31,0.9
Riberalta,2026-09-07 11:00:00,39,0.0,20,36,356,1.3
Riberalta,2026-09-07 11:00:00,42,0.0,20,26,360,1.4
Riberalta,2026-09-07 11:00:00,45,0.0,26,26,350,1.5
Riberalta,2026-09-07 11:00:00,48,0.0,29,26,350,1.7
Riberalta,2026-09-07 11:00:00,51,0.0,36,36,346,2.0
Riberalta,2026-09-07 11:00:00,54,0.0,36,36,360,1.7
Riberalta,2026-09-07 11:00:00,57,0.0,27,26,13,1.5
Riberalta,2026-09-07 11:00:00,60,0.0,23,26,3,1.5
Riberalta,2026-09-07 11:00:00,63,0.0,20,36,350,1.4
Riberalta,2026-09-07 11:00:00,66,0.0,20,36,343,1.5
Riberalta,2026-09-07 11:00:00,69,0.0,27,36,339,1.7
Riberalta,2026-09-07 11:00:00,72,0.0,28,37,343,2.2
Riberalta,2026-09-07 11:00:00,75,0.0,36,56,343,2.6
Riberalta,2026-09-07 11:00:00,78,0.0,36,56,354,2.0
Riberalta,2026-09-07 11:00:00,81,0.0,28,37,1,1.3
Riberalta,2026-09-07 11:00:00,84,0.0,23,37,360,1.2
Riberalta,2026-09-07 11:00:00,87,0.0,20,26,350,1.2
Riberalta,2026-09-07 11:00:00,90,0.0,20,26,349,1.7
Riberalta,2026-09-07 11:00:00,93,0.0,25,26,349,2.1
Riberalta,2026-09-07 11:00:00,96,0.0,29,26,339,2.0
Riberalta,2026-09-07 11:00:00,99,0.0,36,36,329,2.0
Riberalta,2026-09-07 11:00:00,102,0.0,36,37,323,2.3
Riberalta,2026-09-07 11:00:00,105,0.0,30,26,315,2.7
Riberalta,2026-09-07 11:00:00,108,0.0,20,26,340,2.0
Riberalta,2026-09-07 11:00:00,111,0.0,20,25,360,1.3
Río Chilenas(GPRS),2026-09-07 11:00:00,3,0.0,11,36,267,11.2
Río Chilenas(GPRS),2026-09-07 11:00:00,6,0.0,11,37,267,8.6
Río Chilenas(GPRS),2026-09-07 11:00:00,9,0.0,6,26,257,5.9
Río Chilenas(GPRS),2026-09-07 11:00:00,12,0.0,2,26,277,4.4
Río Chilenas(GPRS),2026-09-07 11:00:00,15,0.0,-5,36,295,2.9
Río Chilenas(GPRS),2026-09-07 11:00:00,18,0.0,-5,36,300,3.5
Río Chilenas(GPRS),2026-09-07 11:00:00,21,0.0,4,36,300,3.8
Río Chilenas(GPRS),2026-09-07 11:00:00,24,0.0,8,36,290,8.2
Río Chilenas(GPRS),2026-09-07 11:00:00,27,0.0,10,36,280,12.5
Río Chilenas(GPRS),2026-09-07 11:00:00,30,0.0,10,36,277,9.1
Río Chilenas(GPRS),2026-09-07 11:00:00,33,0.0,7,36,267,5.5
Río Chilenas(GPRS),2026-09-07 11:00:00,36,0.0,3,37,277,4.1
Río Chilenas(GPRS),2026-09-07 11:00:00,39,0.0,-6,36,287,2.7
Río Chilenas(GPRS),2026-09-07 11:00:00,42,0.0,-6,26,290,3.6
Río Chilenas(GPRS),2026-09-07 11:00:00,45,0.0,2,26,290,4.0
Río Chilenas(GPRS),2026-09-07 11:00:00,48,0.0,7,26,287,8.7
Río Chilenas(GPRS),2026-09-07 11:00:00,51,0.0,10,26,277,13.4
Río Chilenas(GPRS),2026-09-07 11:00:00,54,0.0,10,26,277,9.0
Río Chilenas(GPRS),2026-09-07 11:00:00,57,0.0,5,26,267,4.5
Río Chilenas(GPRS),2026-09-07 11:00:00,60,0.0,-3,26,277,3.4
Río Chilenas(GPRS),2026-09-07 11:00:00,63,0.0,-7,27,277,2.3
Río Chilenas(GPRS),2026-09-07 11:00:00,66,0.0,-7,26,300,3.5
Río Chilenas(GPRS),2026-09-07 11:00:00,69,0.0,-4,26,307,4.1
Río Chilenas(GPRS),2026-09-07 11:00:00,72,0.0,1,26,300,9.4
Río Chilenas(GPRS),2026-09-07 11:00:00,75,0.0,10,26,287,14.6
Río Chilenas(GPRS),2026-09-07 11:00:00,78,0.0,10,26,293,9.9
Río Chilenas(GPRS),2026-09-07 11:00:00,81,0.0,5,26,296,5.3
Río Chilenas(GPRS),2026-09-07 11:00:00,84,0.0,-1,27,303,4.6
Río Chilenas(GPRS),2026-09-07 11:00:00,87,0.0,-7,26,305,3.8
Río Chilenas(GPRS),2026-09-07 11:00:00,90,0.0,-7,26,295,5.9
Río Chilenas(GPRS),2026-09-07 11:00:00,93,0.0,-4,26,283,5.8
Río Chilenas(GPRS),2026-09-07 11:00:00,96,0.0,1,26,283,9.6
Río Chilenas(GPRS),2026-09-07 11:00:00,99,0.0,10,26,277,13.3
Río Chilenas(GPRS),2026-09-07 11:00:00,102,0.0,10,26,277,8.2
Río Chilenas(GPRS),2026-09-07 11:00:00,105,0.0,-1,26,274,3.0
Río Chilenas(GPRS),2026-09-07 11:00:00,108,0.0,-7,26,290,3.0
Río Chilenas(GPRS),2026-09-07 11:00:00,111,0.0,-7,26,303,3.0
Robore,2026-09-07 11:00:00,3,0.0,33,36,160,2.2
Robore,2026-09-07 11:00:00,6,0.0,33,36,160,2.0
Robore,2026-09-07 11:00:00,9,0.0,28,26,160,1.7
Robore,2026-09-07 11:00:00,12,0.0,24,26,150,1.5
Robore,2026-09-07 11:00:00,15,0.0,21,36,130,1.4
Robore,2026-09-07 11:00:00,18,0.0,21,37,80,1.3
Robore,2026-09-07 11:00:00,21,0.0,26,36,30,1.3
Robore,2026-09-07 11:00:00,24,0.0,29,36,10,3.1
Robore,2026-09-07 11:00:00,27,0.0,35,36,340,4.9
Robore,2026-09-07 11:00:00,30,0.0,35,36,360,3.5
Robore,2026-09-07 11:00:00,33,0.0,30,26,10,2.0
Robore,2026-09-07 11:00:00,36,0.0,26,25,8,2.0
Robore,2026-09-07 11:00:00,39,0.0,22,36,358,1.9
Robore,2026-09-07 11:00:00,42,0.0,22,36,358,2.2
Robore,2026-09-07 11:00:00,45,0.0,27,37,350,2.3
Robore,2026-09-07 11:00:00,48,0.0,32,37,350,3.9
Robore,2026-09-07 11:00:00,51,0.0,36,36,340,5.5
Robore,2026-09-07 11:00:00,54,0.0,36,37,358,4.0
Robore,2026-09-07 11:00:00,57,0.0,30,36,8,2.4
Robore,2026-09-07 11:00:00,60,0.0,24,36,8,2.5
Robore,2026-09-07 11:00:00,63,0.0,22,36,360,2.6
Robore,2026-09-07 11:00:00,66,0.0,22,35,358,3.0
Robore,2026-09-07 11:00:00,69,0.0,30,36,348,3.6
Robore,2026-09-07 11:00:00,72,0.0,34,36,340,4.1
Robore,2026-09-07 11:00:00,75,0.0,35,56,332,4.6
Robore,2026-09-07 11:00:00,78,0.0,35,55,352,3.3
Robore,2026-09-07 11:00:00,81,0.0,28,36,12,1.9
Robore,2026-09-07 11:00:00,84,0.0,22,36,0,2.3
Robore,2026-09-07 11:00:00,87,0.0,22,26,348,2.7
Robore,2026-09-07 11:00:00,90,0.0,31,26,350,5.2
Robore,2026-09-07 11:00:00,93,0.0,32,26,350,6.4
Robore,2026-09-07 11:00:00,96,0.0,37,26,340,6.9
Robore,2026-09-07 11:00:00,99,0.0,42,36,320,7.4
Robore,2026-09-07 11:00:00,102,0.0,36,36,310,4.6
Robore,2026-09-07 11:00:00,105,0.0,30,36,290,1.7
Robore,2026-09-07 11:00:00,108,0.0,26,36,213,1.6
Robore,2026-09-07 11:00:00,111,0.0,23,27,125,1.5
Rurrenabaque,2026-09-07 11:00:00,3,0.0,30,36,125,1.1
Rurrenabaque,2026-09-07 11:00:00,6,0.0,30,37,183,0.9
Rurrenabaque,2026-09-07 11:00:00,9,0.0,26,37,238,0.8
Rurrenabaque,2026-09-07 11:00:00,12,0.0,23,37,231,1.0
Rurrenabaque,2026-09-07 11:00:00,15,0.0,18,26,220,1.2
Rurrenabaque,2026-09-07 11:00:00,18,0.0,18,26,223,0.9
Rurrenabaque,2026-09-07 11:00:00,21,0.0,24,26,223,0.8
Rurrenabaque,2026-09-07 11:00:00,24,0.0,27,26,287,1.5
Rurrenabaque,2026-09-07 11:00:00,27,0.0,31,36,344,2.1
Rurrenabaque,2026-09-07 11:00:00,30,0.0,31,36,309,1.5
Rurrenabaque,2026-09-07 11:00:00,33,0.0,27,26,266,0.9
Rurrenabaque,2026-09-07 11:00:00,36,0.0,24,26,248,1.1
Rurrenabaque,2026-09-07 11:00:00,39,0.0,20,27,226,1.3
Rurrenabaque,2026-09-07 11:00:00,42,0.0,20,26,254,0.9
Rurrenabaque,2026-09-07 11:00:00,45,0.0,25,26,271,0.5
Rurrenabaque,2026-09-07 11:00:00,48,0.0,29,26,308,1.9
Rurrenabaque,2026-09-07 11:00:00,51,0.0,32,36,344,3.3
Rurrenabaque,2026-09-07 11:00:00,54,0.0,32,36,309,2.2
Rurrenabaque,2026-09-07 11:00:00,57,0.0,29,36,265,1.1
Rurrenabaque,2026-09-07 11:00:00,60,0.0,24,36,245,1.3
Rurrenabaque,2026-09-07 11:00:00,63,0.0,21,56,225,1.3
Rurrenabaque,2026-09-07 11:00:00,66,0.0,21,56,221,0.9
Rurrenabaque,2026-09-07 11:00:00,69,0.0,26,56,200,0.6
Rurrenabaque,2026-09-07 11:00:00,72,0.0,31,57,271,2.5
Rurrenabaque,2026-09-07 11:00:00,75,0.0,33,36,340,4.4
Rurrenabaque,2026-09-07 11:00:00,78,0.0,33,36,281,3.1
Rurrenabaque,2026-09-07 11:00:00,81,0.0,28,56,217,1.8
Rurrenabaque,2026-09-07 11:00:00,84,0.0,24,56,214,1.2
Rurrenabaque,2026-09-07 11:00:00,87,0.0,21,26,203,0.6
Rurrenabaque,2026-09-07 11:00:00,90,0.0,21,26,238,0.9
Rurrenabaque,2026-09-07 11:00:00,93,0.0,24,26,241,0.6
Rurrenabaque,2026-09-07 11:00:00,96,0.0,29,26,288,2.3
Rurrenabaque,2026-09-07 11:00:00,99,0.0,33,36,333,3.9
Rurrenabaque,2026-09-07 11:00:00,102,0.0,33,36,297,2.7
Rurrenabaque,2026-09-07 11:00:00,105,0.0,28,27,259,1.3
Rurrenabaque,2026-09-07 11:00:00,108,0.0,20,26,265,1.1
Rurrenabaque,2026-09-07 11:00:00,111,0.0,20,26,266,0.7
Salinas (INIAF),2026-09-07 11:00:00,3,0.0,18,36,286,3.2
Salinas (INIAF),2026-09-07 11:00:00,6,0.0,18,36,245,3.7
Salinas (INIAF),2026-09-07 11:00:00,9,0.0,12,37,200,4.2
Salinas (INIAF),2026-09-07 11:00:00,12,0.0,8,36,199,2.9
Salinas (INIAF),2026-09-07 11:00:00,15,0.0,4,56,193,1.5
Salinas (INIAF),2026-09-07 11:00:00,18,0.0,4,56,87,0.8
Salinas (INIAF),2026-09-07 11:00:00,21,0.0,6,56,8,0.5
Salinas (INIAF),2026-09-07 11:00:00,24,0.0,10,56,319,2.1
Salinas (INIAF),2026-09-07 11:00:00,27,0.0,17,56,264,3.6
Salinas (INIAF),2026-09-07 11:00:00,30,0.0,17,56,245,4.4
Salinas (INIAF),2026-09-07 11:00:00,33,0.0,10,56,225,5.2
Salinas (INIAF),2026-09-07 11:00:00,36,0.0,6,56,235,3.0
Salinas (INIAF),2026-09-07 11:00:00,39,0.0,3,56,240,0.9
Salinas (INIAF),2026-09-07 11:00:00,42,0.0,3,36,247,1.0
Salinas (INIAF),2026-09-07 11:00:00,45,0.0,6,36,286,1.0
Salinas (INIAF),2026-09-07 11:00:00,48,0.0,10,36,282,3.2
Salinas (INIAF),2026-09-07 11:00:00,51,0.0,18,36,269,5.5
Salinas (INIAF),2026-09-07 11:00:00,54,0.0,18,36,255,5.8
Salinas (INIAF),2026-09-07 11:00:00,57,0.0,10,36,235,6.0
Salinas (INIAF),2026-09-07 11:00:00,60,0.0,6,36,220,3.7
Salinas (INIAF),2026-09-07 11:00:00,63,0.0,2,56,205,1.3
Salinas (INIAF),2026-09-07 11:00:00,66,0.0,2,56,277,1.6
Salinas (INIAF),2026-09-07 11:00:00,69,0.0,6,56,326,1.4
Salinas (INIAF),2026-09-07 11:00:00,72,0.0,9,56,312,5.9
Salinas (INIAF),2026-09-07 11:00:00,75,0.0,19,36,289,10.5
Salinas (INIAF),2026-09-07 11:00:00,78,0.0,19,36,280,8.6
Salinas (INIAF),2026-09-07 11:00:00,81,0.0,7,56,270,6.9
Salinas (INIAF),2026-09-07 11:00:00,84,0.0,3,56,301,4.6
Salinas (INIAF),2026-09-07 11:00:00,87,0.0,-1,26,327,2.2
Salinas (INIAF),2026-09-07 11:00:00,90,0.0,-1,26,315,2.9
Salinas (INIAF),2026-09-07 11:00:00,93,0.0,4,26,334,2.1
Salinas (INIAF),2026-09-07 11:00:00,96,0.0,11,25,320,2.7
Salinas (INIAF),2026-09-07 11:00:00,99,0.0,18,26,301,3.2
Salinas (INIAF),2026-09-07 11:00:00,102,0.0,18,27,260,3.3
Salinas (INIAF),2026-09-07 11:00:00,105,0.0,8,27,210,3.5
Salinas (INIAF),2026-09-07 11:00:00,108,0.0,-1,26,278,2.9
Salinas (INIAF),2026-09-07 11:00:00,111,0.0,-1,26,336,2.3
Salo,2026-09-07 11:00:00,3,0.0,22,36,290,9.3
Salo,2026-09-07 11:00:00,6,0.0,22,36,310,6.6
Salo,2026-09-07 11:00:00,9,0.0,14,36,330,3.8
Salo,2026-09-07 11:00:00,12,0.0,8,36,310,3.0
Salo,2026-09-07 11:00:00,15,0.0,-4,36,280,2.3
Salo,2026-09-07 11:00:00,18,0.0,-4,37,295,2.8
Salo,2026-09-07 11:00:00,21,0.0,10,36,285,2.7
Salo,2026-09-07 11:00:00,24,0.0,15,37,295,6.9
Salo,2026-09-07 11:00:00,27,0.0,21,55,300,11.1
Salo,2026-09-07 11:00:00,30,0.0,21,56,290,9.0
Salo,2026-09-07 11:00:00,33,0.0,14,36,280,6.9
Salo,2026-09-07 11:00:00,36,0.0,6,36,285,5.1
Salo,2026-09-07 11:00:00,39,0.0,-4,36,285,3.2
Salo,2026-09-07 11:00:00,42,0.0,-4,26,295,3.5
Salo,2026-09-07 11:00:00,45,0.0,10,26,285,3.3
Salo,2026-09-07 11:00:00,48,0.0,15,26,285,7.4
Salo,2026-09-07 11:00:00,51,0.0,22,26,280,11.4
Salo,2026-09-07 11:00:00,54,0.0,22,26,290,8.3
Salo,2026-09-07 11:00:00,57,0.0,11,26,295,5.2
Salo,2026-09-07 11:00:00,60,0.0,2,26,290,3.9
Salo,2026-09-07 11:00:00,63,0.0,-6,36,280,2.6
Salo,2026-09-07 11:00:00,66,0.0,-6,36,305,4.0
Salo,2026-09-07 11:00:00,69,0.0,8,36,300,4.9
Salo,2026-09-07 11:00:00,72,0.0,13,37,300,9.2
Salo,2026-09-07 11:00:00,75,0.0,23,56,290,13.5
Salo,2026-09-07 11:00:00,78,0.0,23,56,290,10.3
Salo,2026-09-07 11:00:00,81,0.0,12,56,290,7.1
Salo,2026-09-07 11:00:00,84,0.0,1,56,296,5.9
Salo,2026-09-07 11:00:00,87,0.0,-8,26,296,4.8
Salo,2026-09-07 11:00:00,90,0.0,-8,26,290,7.9
Salo,2026-09-07 11:00:00,93,0.0,6,26,280,6.2
Salo,2026-09-07 11:00:00,96,0.0,13,26,280,8.6
Salo,2026-09-07 11:00:00,99,0.0,23,26,280,10.9
Salo,2026-09-07 11:00:00,102,0.0,23,26,300,7.5
Salo,2026-09-07 11:00:00,105,0.0,9,27,315,4.1
Salo,2026-09-07 11:00:00,108,0.0,-8,27,330,4.0
Salo,2026-09-07 11:00:00,111,0.0,-8,26,346,3.8
San Antonio - Los Ángeles,2026-09-07 11:00:00,3,0.0,30,26,112,1.9
San Antonio - Los Ángeles,2026-09-07 11:00:00,6,0.0,30,26,122,1.5
San Antonio - Los Ángeles,2026-09-07 11:00:00,9,0.0,26,37,125,1.0
San Antonio - Los Ángeles,2026-09-07 11:00:00,12,0.0,24,36,133,1.0
San Antonio - Los Ángeles,2026-09-07 11:00:00,15,0.0,20,36,141,1.0
San Antonio - Los Ángeles,2026-09-07 11:00:00,18,0.0,20,36,270,1.0
San Antonio - Los Ángeles,2026-09-07 11:00:00,21,0.0,23,37,292,1.0
San Antonio - Los Ángeles,2026-09-07 11:00:00,24,0.0,27,36,303,2.2
San Antonio - Los Ángeles,2026-09-07 11:00:00,27,0.0,32,36,310,3.4
San Antonio - Los Ángeles,2026-09-07 11:00:00,30,0.0,32,35,297,2.6
San Antonio - Los Ángeles,2026-09-07 11:00:00,33,0.0,26,26,277,1.8
San Antonio - Los Ángeles,2026-09-07 11:00:00,36,0.0,23,26,287,1.8
San Antonio - Los Ángeles,2026-09-07 11:00:00,39,0.0,21,36,290,1.8
San Antonio - Los Ángeles,2026-09-07 11:00:00,42,0.0,21,35,307,1.5
San Antonio - Los Ángeles,2026-09-07 11:00:00,45,0.0,25,36,320,1.7
San Antonio - Los Ángeles,2026-09-07 11:00:00,48,0.0,29,36,320,2.8
San Antonio - Los Ángeles,2026-09-07 11:00:00,51,0.0,34,36,310,3.9
San Antonio - Los Ángeles,2026-09-07 11:00:00,54,0.0,34,37,297,3.0
San Antonio - Los Ángeles,2026-09-07 11:00:00,57,0.0,28,36,277,2.1
San Antonio - Los Ángeles,2026-09-07 11:00:00,60,0.0,24,36,307,1.8
San Antonio - Los Ángeles,2026-09-07 11:00:00,63,0.0,22,55,328,1.5
San Antonio - Los Ángeles,2026-09-07 11:00:00,66,0.0,22,56,327,1.4
San Antonio - Los Ángeles,2026-09-07 11:00:00,69,0.0,24,57,317,1.3
San Antonio - Los Ángeles,2026-09-07 11:00:00,72,0.0,30,56,297,2.2
San Antonio - Los Ángeles,2026-09-07 11:00:00,75,0.0,33,56,277,3.1
San Antonio - Los Ángeles,2026-09-07 11:00:00,78,0.0,33,57,264,3.2
San Antonio - Los Ángeles,2026-09-07 11:00:00,81,0.0,24,56,244,3.4
San Antonio - Los Ángeles,2026-09-07 11:00:00,84,0.0,22,57,276,2.6
San Antonio - Los Ángeles,2026-09-07 11:00:00,87,0.0,22,36,302,1.8
San Antonio - Los Ángeles,2026-09-07 11:00:00,90,0.0,27,36,303,2.2
