estacion,fecha,fecha_diff,precipitacion,temperatura,humedad_relativa,vientos,vi
Puerto Rico S,2026-07-27 09:00:00,86,0.0,23,56,329,1.3
Puerto Rico S,2026-07-27 09:00:00,89,0.0,23,36,343,1.0
Puerto Rico S,2026-07-27 09:00:00,92,0.0,24,36,320,1.0
Puerto Rico S,2026-07-27 09:00:00,95,0.0,25,36,303,1.3
Puerto Rico S,2026-07-27 09:00:00,98,0.0,31,37,320,1.5
Puerto Rico S,2026-07-27 09:00:00,101,0.0,36,55,330,1.7
Puerto Rico S,2026-07-27 09:00:00,104,0.0,32,56,307,1.2
Puerto Rico S,2026-07-27 09:00:00,107,0.0,27,36,281,0.7
Puerto Rico S,2026-07-27 09:00:00,110,0.0,25,36,314,0.9
Puerto Rico S,2026-07-27 09:00:00,113,0.0,24,35,340,1.2
Puerto Suárez,2026-07-27 09:00:00,5,0.0,36,36,349,5.4
Puerto Suárez,2026-07-27 09:00:00,8,0.0,36,36,359,3.5
Puerto Suárez,2026-07-27 09:00:00,11,0.0,30,36,360,1.5
Puerto Suárez,2026-07-27 09:00:00,14,0.0,24,36,353,2.5
Puerto Suárez,2026-07-27 09:00:00,17,0.0,22,26,343,3.6
Puerto Suárez,2026-07-27 09:00:00,20,0.0,22,26,353,3.6
Puerto Suárez,2026-07-27 09:00:00,23,0.0,25,26,343,4.0
Puerto Suárez,2026-07-27 09:00:00,26,0.0,31,26,341,5.2
Puerto Suárez,2026-07-27 09:00:00,29,0.0,37,36,331,6.5
Puerto Suárez,2026-07-27 09:00:00,32,0.0,37,36,331,4.5
Puerto Suárez,2026-07-27 09:00:00,35,0.0,28,26,330,2.5
Puerto Suárez,2026-07-27 09:00:00,38,0.0,24,26,350,2.2
Puerto Suárez,2026-07-27 09:00:00,41,0.0,22,26,360,2.0
Puerto Suárez,2026-07-27 09:00:00,44,0.0,22,35,20,1.8
Puerto Suárez,2026-07-27 09:00:00,47,0.0,25,36,353,2.4
Puerto Suárez,2026-07-27 09:00:00,50,0.0,31,36,350,3.9
Puerto Suárez,2026-07-27 09:00:00,53,0.0,37,36,340,5.5
Puerto Suárez,2026-07-27 09:00:00,56,0.0,37,36,350,3.6
Puerto Suárez,2026-07-27 09:00:00,59,0.0,31,36,350,1.6
Puerto Suárez,2026-07-27 09:00:00,62,0.0,25,36,0,1.4
Puerto Suárez,2026-07-27 09:00:00,65,0.0,21,36,3,1.2
Puerto Suárez,2026-07-27 09:00:00,68,0.0,21,36,310,0.9
Puerto Suárez,2026-07-27 09:00:00,71,0.0,26,37,283,1.3
Puerto Suárez,2026-07-27 09:00:00,74,0.0,30,35,320,1.8
Puerto Suárez,2026-07-27 09:00:00,77,0.0,36,56,349,2.2
Puerto Suárez,2026-07-27 09:00:00,80,0.0,36,56,39,2.1
Puerto Suárez,2026-07-27 09:00:00,83,0.0,31,36,80,2.0
Puerto Suárez,2026-07-27 09:00:00,86,0.0,21,36,80,1.7
Puerto Suárez,2026-07-27 09:00:00,89,0.0,21,26,79,1.4
Puerto Suárez,2026-07-27 09:00:00,92,0.0,28,26,77,2.1
Puerto Suárez,2026-07-27 09:00:00,95,0.0,29,26,67,2.7
Puerto Suárez,2026-07-27 09:00:00,98,0.0,35,26,37,3.7
Puerto Suárez,2026-07-27 09:00:00,101,0.0,41,36,360,4.6
Puerto Suárez,2026-07-27 09:00:00,104,0.0,36,36,20,3.0
Puerto Suárez,2026-07-27 09:00:00,107,0.0,30,26,40,1.3
Puerto Suárez,2026-07-27 09:00:00,110,0.0,28,26,60,1.6
Puerto Suárez,2026-07-27 09:00:00,113,0.0,26,26,79,1.8
Puerto Villarroel,2026-07-27 09:00:00,5,0.0,31,36,320,4.2
Puerto Villarroel,2026-07-27 09:00:00,8,0.0,31,36,310,3.1
Puerto Villarroel,2026-07-27 09:00:00,11,0.0,27,55,296,2.0
Puerto Villarroel,2026-07-27 09:00:00,14,0.0,24,55,286,1.5
Puerto Villarroel,2026-07-27 09:00:00,17,0.0,21,36,272,1.2
Puerto Villarroel,2026-07-27 09:00:00,20,0.0,21,36,280,1.2
Puerto Villarroel,2026-07-27 09:00:00,23,0.0,24,36,272,1.4
Puerto Villarroel,2026-07-27 09:00:00,26,0.0,27,36,297,3.0
Puerto Villarroel,2026-07-27 09:00:00,29,0.0,31,56,317,4.6
Puerto Villarroel,2026-07-27 09:00:00,32,0.0,31,56,310,3.7
Puerto Villarroel,2026-07-27 09:00:00,35,0.0,27,56,296,2.8
Puerto Villarroel,2026-07-27 09:00:00,38,0.0,25,56,288,1.9
Puerto Villarroel,2026-07-27 09:00:00,41,0.0,21,56,276,1.0
Puerto Villarroel,2026-07-27 09:00:00,44,0.0,21,36,318,0.9
Puerto Villarroel,2026-07-27 09:00:00,47,0.0,24,36,292,1.1
Puerto Villarroel,2026-07-27 09:00:00,50,0.0,27,36,308,2.6
Puerto Villarroel,2026-07-27 09:00:00,53,0.0,31,56,320,4.1
Puerto Villarroel,2026-07-27 09:00:00,56,0.0,31,56,308,3.1
Puerto Villarroel,2026-07-27 09:00:00,59,0.0,27,56,292,2.1
Puerto Villarroel,2026-07-27 09:00:00,62,0.0,25,56,272,1.2
Puerto Villarroel,2026-07-27 09:00:00,65,0.0,20,56,250,0.3
Puerto Villarroel,2026-07-27 09:00:00,68,0.0,20,56,276,0.9
Puerto Villarroel,2026-07-27 09:00:00,71,0.0,24,56,316,0.6
Puerto Villarroel,2026-07-27 09:00:00,74,0.0,25,56,320,1.9
Puerto Villarroel,2026-07-27 09:00:00,77,1.2,30,88,320,3.1
Puerto Villarroel,2026-07-27 09:00:00,80,1.4,30,88,284,2.2
Puerto Villarroel,2026-07-27 09:00:00,83,0.0,27,56,244,1.3
Puerto Villarroel,2026-07-27 09:00:00,86,0.0,20,56,258,1.1
Puerto Villarroel,2026-07-27 09:00:00,89,0.0,20,56,264,0.9
Puerto Villarroel,2026-07-27 09:00:00,92,0.0,25,55,292,1.0
Puerto Villarroel,2026-07-27 09:00:00,95,0.0,25,56,302,1.1
Puerto Villarroel,2026-07-27 09:00:00,98,0.0,31,56,316,2.5
Puerto Villarroel,2026-07-27 09:00:00,101,0.0,37,56,328,3.9
Puerto Villarroel,2026-07-27 09:00:00,104,0.0,32,55,300,2.7
Puerto Villarroel,2026-07-27 09:00:00,107,0.0,26,56,264,1.6
Puerto Villarroel,2026-07-27 09:00:00,110,0.0,25,56,290,1.4
Puerto Villarroel,2026-07-27 09:00:00,113,0.0,24,56,308,1.1
Quetenas (GPRS),2026-07-27 09:00:00,5,0.0,13,26,270,8.3
Quetenas (GPRS),2026-07-27 09:00:00,8,0.0,13,26,260,5.2
Quetenas (GPRS),2026-07-27 09:00:00,11,0.0,-1,26,246,2.1
Quetenas (GPRS),2026-07-27 09:00:00,14,0.0,-9,26,245,2.3
Quetenas (GPRS),2026-07-27 09:00:00,17,0.0,-15,27,242,2.4
Quetenas (GPRS),2026-07-27 09:00:00,20,0.0,-15,26,285,2.1
Quetenas (GPRS),2026-07-27 09:00:00,23,0.0,-3,26,309,2.3
Quetenas (GPRS),2026-07-27 09:00:00,26,0.0,1,27,302,8.4
Quetenas (GPRS),2026-07-27 09:00:00,29,0.0,14,26,290,14.5
Quetenas (GPRS),2026-07-27 09:00:00,32,0.0,14,26,270,8.5
Quetenas (GPRS),2026-07-27 09:00:00,35,0.0,-3,26,245,2.5
Quetenas (GPRS),2026-07-27 09:00:00,38,0.0,-8,26,260,2.1
Quetenas (GPRS),2026-07-27 09:00:00,41,0.0,-14,27,265,1.6
Quetenas (GPRS),2026-07-27 09:00:00,44,0.0,-14,26,271,1.4
Quetenas (GPRS),2026-07-27 09:00:00,47,0.0,-3,26,271,1.2
Quetenas (GPRS),2026-07-27 09:00:00,50,0.0,2,26,296,3.8
Quetenas (GPRS),2026-07-27 09:00:00,53,0.0,13,26,317,6.3
Quetenas (GPRS),2026-07-27 09:00:00,56,0.0,13,26,280,4.4
Quetenas (GPRS),2026-07-27 09:00:00,59,0.0,6,26,243,2.5
Quetenas (GPRS),2026-07-27 09:00:00,62,0.0,-2,26,244,2.2
Quetenas (GPRS),2026-07-27 09:00:00,65,0.0,-15,26,244,1.8
Quetenas (GPRS),2026-07-27 09:00:00,68,0.0,-15,26,219,1.6
Quetenas (GPRS),2026-07-27 09:00:00,71,0.0,-2,26,199,1.5
Quetenas (GPRS),2026-07-27 09:00:00,74,0.0,2,26,275,2.4
Quetenas (GPRS),2026-07-27 09:00:00,77,0.0,12,26,346,3.4
Quetenas (GPRS),2026-07-27 09:00:00,80,0.0,12,26,321,2.6
Quetenas (GPRS),2026-07-27 09:00:00,83,0.0,1,26,296,1.7
Quetenas (GPRS),2026-07-27 09:00:00,86,0.0,-15,26,273,1.9
Quetenas (GPRS),2026-07-27 09:00:00,89,0.0,-15,26,250,2.1
Quetenas (GPRS),2026-07-27 09:00:00,92,0.0,-2,26,260,2.2
Quetenas (GPRS),2026-07-27 09:00:00,95,0.0,-2,26,243,2.3
Quetenas (GPRS),2026-07-27 09:00:00,98,0.0,2,26,269,7.0
Quetenas (GPRS),2026-07-27 09:00:00,101,0.0,6,26,286,11.8
Quetenas (GPRS),2026-07-27 09:00:00,104,0.0,3,26,296,6.7
Quetenas (GPRS),2026-07-27 09:00:00,107,0.0,-1,26,302,1.4
Quetenas (GPRS),2026-07-27 09:00:00,110,0.0,-3,26,275,1.3
Quetenas (GPRS),2026-07-27 09:00:00,113,0.0,-4,26,249,1.1
Reyes,2026-07-27 09:00:00,5,0.0,32,36,338,3.9
Reyes,2026-07-27 09:00:00,8,0.0,32,36,326,2.6
Reyes,2026-07-27 09:00:00,11,0.0,27,37,306,1.4
Reyes,2026-07-27 09:00:00,14,0.0,24,36,291,1.3
Reyes,2026-07-27 09:00:00,17,0.0,20,25,273,1.1
Reyes,2026-07-27 09:00:00,20,0.0,21,26,298,1.1
Reyes,2026-07-27 09:00:00,23,0.0,24,26,310,1.0
Reyes,2026-07-27 09:00:00,26,0.0,29,26,320,2.5
Reyes,2026-07-27 09:00:00,29,0.0,33,36,329,4.1
Reyes,2026-07-27 09:00:00,32,0.0,33,37,321,2.7
Reyes,2026-07-27 09:00:00,35,0.0,28,26,310,1.2
Reyes,2026-07-27 09:00:00,38,0.0,24,26,310,1.1
Reyes,2026-07-27 09:00:00,41,0.0,21,26,310,1.0
Reyes,2026-07-27 09:00:00,44,0.0,21,36,302,1.1
Reyes,2026-07-27 09:00:00,47,0.0,25,36,301,1.0
Reyes,2026-07-27 09:00:00,50,0.0,29,35,320,2.3
Reyes,2026-07-27 09:00:00,53,0.0,33,36,329,3.8
Reyes,2026-07-27 09:00:00,56,0.0,33,36,320,2.5
Reyes,2026-07-27 09:00:00,59,0.0,29,36,302,1.1
Reyes,2026-07-27 09:00:00,62,0.0,25,36,301,0.9
Reyes,2026-07-27 09:00:00,65,0.0,21,36,292,0.9
Reyes,2026-07-27 09:00:00,68,0.0,21,36,263,0.8
Reyes,2026-07-27 09:00:00,71,0.0,24,36,253,0.6
Reyes,2026-07-27 09:00:00,74,0.0,29,36,292,1.6
Reyes,2026-07-27 09:00:00,77,0.0,32,55,328,2.6
Reyes,2026-07-27 09:00:00,80,0.0,32,56,302,1.7
Reyes,2026-07-27 09:00:00,83,0.0,26,56,273,0.8
Reyes,2026-07-27 09:00:00,86,0.0,21,56,281,0.9
Reyes,2026-07-27 09:00:00,89,0.0,21,36,288,1.0
Reyes,2026-07-27 09:00:00,92,0.0,24,36,281,0.9
Reyes,2026-07-27 09:00:00,95,0.0,24,36,271,0.8
Reyes,2026-07-27 09:00:00,98,0.0,31,36,300,2.0
Reyes,2026-07-27 09:00:00,101,0.0,37,57,328,3.2
Reyes,2026-07-27 09:00:00,104,0.0,32,56,289,2.2
Reyes,2026-07-27 09:00:00,107,0.0,28,35,249,1.1
Reyes,2026-07-27 09:00:00,110,0.0,26,35,248,1.1
Reyes,2026-07-27 09:00:00,113,0.0,24,36,239,1.1
Riberalta,2026-07-27 09:00:00,5,0.0,35,56,321,2.2
Riberalta,2026-07-27 09:00:00,8,0.0,35,56,4,1.7
Riberalta,2026-07-27 09:00:00,11,0.0,30,36,37,1.2
Riberalta,2026-07-27 09:00:00,14,0.0,27,36,10,1.3
Riberalta,2026-07-27 09:00:00,17,0.0,23,36,336,1.4
Riberalta,2026-07-27 09:00:00,20,0.0,23,36,339,1.8
Riberalta,2026-07-27 09:00:00,23,0.0,28,36,336,1.8
Riberalta,2026-07-27 09:00:00,26,0.0,30,36,337,2.2
Riberalta,2026-07-27 09:00:00,29,0.0,36,56,331,2.5
Riberalta,2026-07-27 09:00:00,32,0.0,36,56,350,1.9
Riberalta,2026-07-27 09:00:00,35,0.0,29,36,359,1.3
Riberalta,2026-07-27 09:00:00,38,0.0,26,36,350,1.4
Riberalta,2026-07-27 09:00:00,41,0.0,23,36,341,1.4
Riberalta,2026-07-27 09:00:00,44,0.0,23,36,341,1.4
Riberalta,2026-07-27 09:00:00,47,0.0,28,36,356,1.6
Riberalta,2026-07-27 09:00:00,50,0.0,31,36,347,2.2
Riberalta,2026-07-27 09:00:00,53,0.0,36,36,331,2.7
Riberalta,2026-07-27 09:00:00,56,0.0,36,35,341,2.0
Riberalta,2026-07-27 09:00:00,59,0.0,29,36,350,1.3
Riberalta,2026-07-27 09:00:00,62,0.0,27,37,330,1.4
Riberalta,2026-07-27 09:00:00,65,0.0,23,56,300,1.5
Riberalta,2026-07-27 09:00:00,68,0.0,23,56,320,1.0
Riberalta,2026-07-27 09:00:00,71,0.0,26,56,334,0.9
Riberalta,2026-07-27 09:00:00,74,0.0,31,56,331,1.2
Riberalta,2026-07-27 09:00:00,77,0.0,35,56,322,1.6
Riberalta,2026-07-27 09:00:00,80,0.0,35,56,319,1.3
Riberalta,2026-07-27 09:00:00,83,0.0,25,56,313,1.1
Riberalta,2026-07-27 09:00:00,86,0.0,23,56,294,0.9
Riberalta,2026-07-27 09:00:00,89,0.0,23,36,271,0.6
Riberalta,2026-07-27 09:00:00,92,0.0,24,36,309,1.0
Riberalta,2026-07-27 09:00:00,95,0.0,25,36,9,1.4
Riberalta,2026-07-27 09:00:00,98,0.0,32,36,359,1.5
Riberalta,2026-07-27 09:00:00,101,0.0,38,56,339,1.7
Riberalta,2026-07-27 09:00:00,104,0.0,33,57,29,1.5
Riberalta,2026-07-27 09:00:00,107,0.0,27,36,69,1.3
Riberalta,2026-07-27 09:00:00,110,0.0,25,36,40,1.1
Riberalta,2026-07-27 09:00:00,113,0.0,24,36,10,0.9
Río Chilenas(GPRS),2026-07-27 09:00:00,5,0.0,11,26,283,8.6
Río Chilenas(GPRS),2026-07-27 09:00:00,8,0.0,11,26,283,5.9
Río Chilenas(GPRS),2026-07-27 09:00:00,11,0.0,3,26,275,3.1
Río Chilenas(GPRS),2026-07-27 09:00:00,14,0.0,-2,26,275,3.3
Río Chilenas(GPRS),2026-07-27 09:00:00,17,0.0,-11,26,275,3.4
Río Chilenas(GPRS),2026-07-27 09:00:00,20,0.0,-11,26,300,3.2
Río Chilenas(GPRS),2026-07-27 09:00:00,23,0.0,1,26,310,3.3
Río Chilenas(GPRS),2026-07-27 09:00:00,26,0.0,4,26,303,9.9
Río Chilenas(GPRS),2026-07-27 09:00:00,29,0.0,12,26,293,16.6
Río Chilenas(GPRS),2026-07-27 09:00:00,32,0.0,12,26,277,9.8
Río Chilenas(GPRS),2026-07-27 09:00:00,35,0.0,2,26,257,2.9
Río Chilenas(GPRS),2026-07-27 09:00:00,38,0.0,-5,26,277,2.8
Río Chilenas(GPRS),2026-07-27 09:00:00,41,0.0,-10,27,290,2.7
Río Chilenas(GPRS),2026-07-27 09:00:00,44,0.0,-10,26,290,2.9
Río Chilenas(GPRS),2026-07-27 09:00:00,47,0.0,-3,26,290,2.9
Río Chilenas(GPRS),2026-07-27 09:00:00,50,0.0,3,26,295,5.4
Río Chilenas(GPRS),2026-07-27 09:00:00,53,0.0,11,26,295,7.8
Río Chilenas(GPRS),2026-07-27 09:00:00,56,0.0,11,26,290,5.3
Río Chilenas(GPRS),2026-07-27 09:00:00,59,0.0,5,26,278,2.8
Río Chilenas(GPRS),2026-07-27 09:00:00,62,0.0,-2,27,285,2.6
Río Chilenas(GPRS),2026-07-27 09:00:00,65,0.0,-11,26,287,2.6
Río Chilenas(GPRS),2026-07-27 09:00:00,68,0.0,-11,26,273,2.3
Río Chilenas(GPRS),2026-07-27 09:00:00,71,0.0,-2,25,265,1.8
Río Chilenas(GPRS),2026-07-27 09:00:00,74,0.0,3,26,297,2.8
Río Chilenas(GPRS),2026-07-27 09:00:00,77,0.0,10,26,324,3.9
Río Chilenas(GPRS),2026-07-27 09:00:00,80,0.0,10,26,322,3.3
Río Chilenas(GPRS),2026-07-27 09:00:00,83,0.0,1,25,315,2.8
Río Chilenas(GPRS),2026-07-27 09:00:00,86,0.0,-10,26,300,2.9
Río Chilenas(GPRS),2026-07-27 09:00:00,89,0.0,-10,26,285,3.1
Río Chilenas(GPRS),2026-07-27 09:00:00,92,0.0,-2,26,285,3.2
Río Chilenas(GPRS),2026-07-27 09:00:00,95,0.0,-2,26,275,3.4
Río Chilenas(GPRS),2026-07-27 09:00:00,98,0.0,2,26,290,8.4
Río Chilenas(GPRS),2026-07-27 09:00:00,101,0.0,6,26,300,13.3
Río Chilenas(GPRS),2026-07-27 09:00:00,104,0.0,3,26,290,8.0
Río Chilenas(GPRS),2026-07-27 09:00:00,107,0.0,-1,26,280,2.6
Río Chilenas(GPRS),2026-07-27 09:00:00,110,0.0,-2,26,285,2.3
Río Chilenas(GPRS),2026-07-27 09:00:00,113,0.0,-4,26,285,2.0
Robore,2026-07-27 09:00:00,5,0.0,35,36,340,7.2
Robore,2026-07-27 09:00:00,8,0.0,35,36,340,5.7
Robore,2026-07-27 09:00:00,11,0.0,27,36,340,4.1
Robore,2026-07-27 09:00:00,14,0.0,24,36,350,3.3
Robore,2026-07-27 09:00:00,17,0.0,22,27,360,2.6
Robore,2026-07-27 09:00:00,20,0.0,22,27,348,4.4
Robore,2026-07-27 09:00:00,23,0.0,24,26,348,4.4
Robore,2026-07-27 09:00:00,26,0.0,27,26,340,6.2
Robore,2026-07-27 09:00:00,29,0.0,36,37,330,7.9
Robore,2026-07-27 09:00:00,32,0.0,36,36,340,6.7
Robore,2026-07-27 09:00:00,35,0.0,29,26,340,5.5
Robore,2026-07-27 09:00:00,38,0.0,25,26,340,5.0
Robore,2026-07-27 09:00:00,41,0.0,22,26,340,4.4
Robore,2026-07-27 09:00:00,44,0.0,22,36,340,2.8
Robore,2026-07-27 09:00:00,47,0.0,24,36,348,3.2
Robore,2026-07-27 09:00:00,50,0.0,28,36,340,4.9
Robore,2026-07-27 09:00:00,53,0.0,36,37,330,6.7
Robore,2026-07-27 09:00:00,56,0.0,36,36,338,4.3
Robore,2026-07-27 09:00:00,59,0.0,30,36,338,2.0
Robore,2026-07-27 09:00:00,62,0.0,24,36,338,2.1
Robore,2026-07-27 09:00:00,65,0.0,21,37,328,2.2
Robore,2026-07-27 09:00:00,68,0.0,21,36,338,2.2
Robore,2026-07-27 09:00:00,71,0.0,27,37,320,2.4
Robore,2026-07-27 09:00:00,74,0.0,30,36,320,3.5
Robore,2026-07-27 09:00:00,77,0.0,35,56,320,4.5
Robore,2026-07-27 09:00:00,80,0.0,35,56,340,3.1
Robore,2026-07-27 09:00:00,83,0.0,31,37,360,1.7
Robore,2026-07-27 09:00:00,86,0.0,21,36,350,1.8
Robore,2026-07-27 09:00:00,89,0.0,21,27,340,1.9
Robore,2026-07-27 09:00:00,92,0.0,27,26,360,2.2
Robore,2026-07-27 09:00:00,95,0.0,29,25,360,2.3
Robore,2026-07-27 09:00:00,98,0.0,34,27,360,4.4
Robore,2026-07-27 09:00:00,101,0.0,40,35,350,6.5
Robore,2026-07-27 09:00:00,104,0.0,36,36,360,4.4
Robore,2026-07-27 09:00:00,107,0.0,31,26,10,2.4
Robore,2026-07-27 09:00:00,110,0.0,28,26,360,2.3
Robore,2026-07-27 09:00:00,113,0.0,25,27,340,2.1
Rurrenabaque,2026-07-27 09:00:00,5,0.0,31,36,347,3.9
Rurrenabaque,2026-07-27 09:00:00,8,0.0,31,36,327,2.4
Rurrenabaque,2026-07-27 09:00:00,11,0.0,27,36,299,0.9
Rurrenabaque,2026-07-27 09:00:00,14,0.0,24,37,271,1.0
Rurrenabaque,2026-07-27 09:00:00,17,0.0,21,27,239,1.0
Rurrenabaque,2026-07-27 09:00:00,20,0.0,21,27,264,0.7
Rurrenabaque,2026-07-27 09:00:00,23,0.0,25,26,261,0.6
Rurrenabaque,2026-07-27 09:00:00,26,0.0,28,26,308,2.4
Rurrenabaque,2026-07-27 09:00:00,29,0.0,32,37,344,4.2
Rurrenabaque,2026-07-27 09:00:00,32,0.0,32,37,334,2.6
Rurrenabaque,2026-07-27 09:00:00,35,0.0,27,26,314,1.0
Rurrenabaque,2026-07-27 09:00:00,38,0.0,24,26,310,0.9
Rurrenabaque,2026-07-27 09:00:00,41,0.0,21,26,306,0.7
Rurrenabaque,2026-07-27 09:00:00,44,0.0,21,36,300,0.8
Rurrenabaque,2026-07-27 09:00:00,47,0.0,25,36,278,0.7
Rurrenabaque,2026-07-27 09:00:00,50,0.0,28,36,311,2.3
Rurrenabaque,2026-07-27 09:00:00,53,0.0,32,37,344,3.8
Rurrenabaque,2026-07-27 09:00:00,56,0.0,32,36,324,2.3
Rurrenabaque,2026-07-27 09:00:00,59,0.0,27,36,304,0.9
Rurrenabaque,2026-07-27 09:00:00,62,0.0,24,36,278,0.9
Rurrenabaque,2026-07-27 09:00:00,65,0.0,21,36,245,0.8
Rurrenabaque,2026-07-27 09:00:00,68,0.0,21,36,234,0.8
Rurrenabaque,2026-07-27 09:00:00,71,0.0,23,36,224,0.6
Rurrenabaque,2026-07-27 09:00:00,74,0.0,29,36,281,1.5
Rurrenabaque,2026-07-27 09:00:00,77,0.0,32,55,330,2.3
Rurrenabaque,2026-07-27 09:00:00,80,0.0,31,56,291,1.6
Rurrenabaque,2026-07-27 09:00:00,83,0.0,25,56,244,0.9
Rurrenabaque,2026-07-27 09:00:00,86,0.0,21,56,249,0.8
Rurrenabaque,2026-07-27 09:00:00,89,0.0,21,36,252,0.7
Rurrenabaque,2026-07-27 09:00:00,92,0.0,24,36,249,0.9
Rurrenabaque,2026-07-27 09:00:00,95,0.0,24,36,244,0.7
Rurrenabaque,2026-07-27 09:00:00,98,0.0,30,36,297,1.9
Rurrenabaque,2026-07-27 09:00:00,101,0.0,36,57,343,3.2
Rurrenabaque,2026-07-27 09:00:00,104,0.0,31,56,280,2.3
Rurrenabaque,2026-07-27 09:00:00,107,0.0,26,36,208,1.3
Rurrenabaque,2026-07-27 09:00:00,110,0.0,24,36,218,1.1
Rurrenabaque,2026-07-27 09:00:00,113,0.0,23,37,226,0.9
Salinas (INIAF),2026-07-27 09:00:00,5,0.0,15,27,260,3.3
Salinas (INIAF),2026-07-27 09:00:00,8,0.0,15,26,235,3.3
Salinas (INIAF),2026-07-27 09:00:00,11,0.0,8,27,201,3.3
Salinas (INIAF),2026-07-27 09:00:00,14,0.0,0,27,263,2.4
Salinas (INIAF),2026-07-27 09:00:00,17,0.0,-5,25,321,1.5
Salinas (INIAF),2026-07-27 09:00:00,20,0.0,-5,26,265,1.6
Salinas (INIAF),2026-07-27 09:00:00,23,0.0,3,26,318,1.8
Salinas (INIAF),2026-07-27 09:00:00,26,0.0,9,26,308,5.5
Salinas (INIAF),2026-07-27 09:00:00,29,0.0,16,26,289,9.2
Salinas (INIAF),2026-07-27 09:00:00,32,0.0,16,26,274,6.8
Salinas (INIAF),2026-07-27 09:00:00,35,0.0,7,26,255,4.3
Salinas (INIAF),2026-07-27 09:00:00,38,0.0,2,26,204,2.9
Salinas (INIAF),2026-07-27 09:00:00,41,0.0,-5,26,81,1.5
Salinas (INIAF),2026-07-27 09:00:00,44,0.0,-5,26,84,1.4
Salinas (INIAF),2026-07-27 09:00:00,47,0.0,2,26,48,0.8
Salinas (INIAF),2026-07-27 09:00:00,50,0.0,9,26,3,1.4
Salinas (INIAF),2026-07-27 09:00:00,53,0.0,15,26,313,1.9
Salinas (INIAF),2026-07-27 09:00:00,56,0.0,15,26,11,1.7
Salinas (INIAF),2026-07-27 09:00:00,59,0.0,9,26,127,1.4
Salinas (INIAF),2026-07-27 09:00:00,62,0.0,3,26,151,1.1
Salinas (INIAF),2026-07-27 09:00:00,65,0.0,-5,26,170,0.9
Salinas (INIAF),2026-07-27 09:00:00,68,0.0,-5,27,133,1.3
Salinas (INIAF),2026-07-27 09:00:00,71,0.0,3,26,94,1.5
Salinas (INIAF),2026-07-27 09:00:00,74,0.0,8,26,49,1.4
Salinas (INIAF),2026-07-27 09:00:00,77,0.0,16,26,354,1.1
Salinas (INIAF),2026-07-27 09:00:00,80,0.0,16,26,75,1.4
Salinas (INIAF),2026-07-27 09:00:00,83,0.0,8,26,159,1.8
Salinas (INIAF),2026-07-27 09:00:00,86,0.0,-5,26,81,1.8
Salinas (INIAF),2026-07-27 09:00:00,89,0.0,-5,26,357,1.7
Salinas (INIAF),2026-07-27 09:00:00,92,0.0,4,26,20,1.1
Salinas (INIAF),2026-07-27 09:00:00,95,0.0,4,26,85,0.9
Salinas (INIAF),2026-07-27 09:00:00,98,0.0,9,26,251,1.9
Salinas (INIAF),2026-07-27 09:00:00,101,0.0,14,36,271,2.9
Salinas (INIAF),2026-07-27 09:00:00,104,0.0,11,37,251,3.2
Salinas (INIAF),2026-07-27 09:00:00,107,0.0,8,36,229,3.6
Salinas (INIAF),2026-07-27 09:00:00,110,0.0,5,35,161,2.6
Salinas (INIAF),2026-07-27 09:00:00,113,0.0,3,36,82,1.6
Salo,2026-07-27 09:00:00,5,0.0,21,27,280,10.8
Salo,2026-07-27 09:00:00,8,0.0,21,26,295,7.6
Salo,2026-07-27 09:00:00,11,0.0,9,26,311,4.3
Salo,2026-07-27 09:00:00,14,0.0,-3,26,295,4.0
Salo,2026-07-27 09:00:00,17,0.0,-12,26,275,3.6
Salo,2026-07-27 09:00:00,20,0.0,-11,27,290,4.0
Salo,2026-07-27 09:00:00,23,0.0,5,26,290,4.2
Salo,2026-07-27 09:00:00,26,0.0,10,26,300,8.8
Salo,2026-07-27 09:00:00,29,0.0,22,26,300,13.2
Salo,2026-07-27 09:00:00,32,0.0,22,26,295,10.1
Salo,2026-07-27 09:00:00,35,0.0,8,26,285,7.1
Salo,2026-07-27 09:00:00,38,0.0,0,26,285,5.3
Salo,2026-07-27 09:00:00,41,0.0,-11,26,275,3.4
Salo,2026-07-27 09:00:00,44,0.0,-10,26,285,3.1
Salo,2026-07-27 09:00:00,47,0.0,4,26,275,2.6
Salo,2026-07-27 09:00:00,50,0.0,11,26,290,5.3
Salo,2026-07-27 09:00:00,53,0.0,21,26,300,8.1
Salo,2026-07-27 09:00:00,56,0.0,21,26,296,5.9
Salo,2026-07-27 09:00:00,59,0.0,8,25,286,3.6
Salo,2026-07-27 09:00:00,62,0.0,5,26,301,3.2
Salo,2026-07-27 09:00:00,65,0.0,-10,27,310,2.9
Salo,2026-07-27 09:00:00,68,0.0,-8,25,276,2.0
Salo,2026-07-27 09:00:00,71,0.0,5,27,265,1.8
Salo,2026-07-27 09:00:00,74,0.0,11,26,300,3.2
Salo,2026-07-27 09:00:00,77,0.0,21,25,325,4.4
Salo,2026-07-27 09:00:00,80,0.0,21,26,311,4.0
Salo,2026-07-27 09:00:00,83,0.0,8,26,296,3.4
Salo,2026-07-27 09:00:00,86,0.0,-8,27,316,3.1
Salo,2026-07-27 09:00:00,89,0.0,-8,26,326,2.8
Salo,2026-07-27 09:00:00,92,0.0,6,26,300,2.7
