estacion,fecha,fecha_diff,precipitacion,temperatura,humedad_relativa,vientos,vi
Cotagaita,2026-05-18 10:00:00,85,0.0,10,26,316,2.6
Cotagaita,2026-05-18 10:00:00,88,0.0,-4,26,316,2.5
Cotagaita,2026-05-18 10:00:00,1,0.0,13,35,19,4.4
Cotagaita,2026-05-18 10:00:00,4,0.0,24,26,280,8.1
Cotagaita,2026-05-18 10:00:00,7,0.0,24,26,290,5.8
Cotagaita,2026-05-18 10:00:00,10,0.0,11,25,299,3.5
Cotagaita,2026-05-18 10:00:00,13,0.0,2,26,307,3.3
Cotagaita,2026-05-18 10:00:00,16,0.0,-6,26,307,3.2
Cotagaita,2026-05-18 10:00:00,19,0.0,-6,27,290,2.9
Cotagaita,2026-05-18 10:00:00,22,0.0,8,26,280,2.4
Cotagaita,2026-05-18 10:00:00,25,0.0,14,25,279,6.0
Cotagaita,2026-05-18 10:00:00,28,0.0,23,27,270,9.7
Cotagaita,2026-05-18 10:00:00,31,0.0,23,26,299,5.9
Cotagaita,2026-05-18 10:00:00,34,0.0,15,26,326,2.0
Cotagaita,2026-05-18 10:00:00,37,0.0,5,26,39,1.8
Cotagaita,2026-05-18 10:00:00,40,0.0,-5,26,110,1.5
Cotagaita,2026-05-18 10:00:00,43,0.0,-5,25,170,0.8
Cotagaita,2026-05-18 10:00:00,46,0.0,4,26,117,0.5
Cotagaita,2026-05-18 10:00:00,49,0.0,10,26,99,1.0
Cotagaita,2026-05-18 10:00:00,52,0.0,24,26,72,1.3
Cotagaita,2026-05-18 10:00:00,55,0.0,24,27,20,1.5
Cotagaita,2026-05-18 10:00:00,58,0.0,12,26,327,1.6
Cotagaita,2026-05-18 10:00:00,61,0.0,-1,26,317,1.6
Cotagaita,2026-05-18 10:00:00,64,0.0,-4,36,307,1.5
Cotagaita,2026-05-18 10:00:00,67,0.0,-4,36,87,0.9
Cotagaita,2026-05-18 10:00:00,70,0.0,5,36,56,0.7
Cotagaita,2026-05-18 10:00:00,73,0.0,12,35,7,2.9
Cotagaita,2026-05-18 10:00:00,76,0.0,23,36,317,5.1
Cotagaita,2026-05-18 10:00:00,79,0.0,23,36,316,3.9
Cotagaita,2026-05-18 10:00:00,82,0.0,12,27,306,2.7
Cotagaita,2026-05-18 10:00:00,85,0.0,10,26,316,2.6
Cotagaita,2026-05-18 10:00:00,88,0.0,-4,26,316,2.5
Covendo,2026-05-18 10:00:00,1,1.3,17,84,74,0.8
Covendo,2026-05-18 10:00:00,4,2.1,18,89,54,0.6
Covendo,2026-05-18 10:00:00,7,1.2,18,89,113,0.4
Covendo,2026-05-18 10:00:00,10,1.7,17,89,170,0.2
Covendo,2026-05-18 10:00:00,13,2.6,16,89,105,0.3
Covendo,2026-05-18 10:00:00,16,0.0,13,56,37,0.5
Covendo,2026-05-18 10:00:00,19,0.0,13,56,85,0.8
Covendo,2026-05-18 10:00:00,22,0.0,17,56,85,0.8
Covendo,2026-05-18 10:00:00,25,0.0,19,55,17,0.6
Covendo,2026-05-18 10:00:00,28,0.0,20,56,299,0.5
Covendo,2026-05-18 10:00:00,31,0.0,20,56,205,0.5
Covendo,2026-05-18 10:00:00,34,0.0,19,56,133,0.6
Covendo,2026-05-18 10:00:00,37,0.0,17,56,110,0.8
Covendo,2026-05-18 10:00:00,40,0.0,15,55,85,0.9
Covendo,2026-05-18 10:00:00,43,0.0,15,56,83,0.7
Covendo,2026-05-18 10:00:00,46,0.0,17,56,73,0.6
Covendo,2026-05-18 10:00:00,49,0.0,20,56,61,0.9
Covendo,2026-05-18 10:00:00,52,0.0,21,57,41,1.2
Covendo,2026-05-18 10:00:00,55,0.0,21,56,63,1.0
Covendo,2026-05-18 10:00:00,58,0.0,18,56,86,0.7
Covendo,2026-05-18 10:00:00,61,0.0,15,56,133,0.6
Covendo,2026-05-18 10:00:00,64,0.0,14,57,173,0.6
Covendo,2026-05-18 10:00:00,67,0.0,14,56,133,0.6
Covendo,2026-05-18 10:00:00,70,0.0,15,56,93,0.3
Covendo,2026-05-18 10:00:00,73,0.0,18,56,63,0.8
Covendo,2026-05-18 10:00:00,76,0.0,22,55,23,1.3
Covendo,2026-05-18 10:00:00,79,0.0,22,56,58,1.0
Covendo,2026-05-18 10:00:00,82,0.0,16,56,83,0.8
Covendo,2026-05-18 10:00:00,85,0.0,15,56,108,0.8
Covendo,2026-05-18 10:00:00,88,0.0,14,56,133,0.7
Covendo,2026-05-18 10:00:00,1,1.3,17,84,74,0.8
Covendo,2026-05-18 10:00:00,4,2.1,18,89,54,0.6
Covendo,2026-05-18 10:00:00,7,1.2,18,89,113,0.4
Covendo,2026-05-18 10:00:00,10,1.7,17,89,170,0.2
Covendo,2026-05-18 10:00:00,13,2.6,16,89,105,0.3
Covendo,2026-05-18 10:00:00,16,0.0,13,56,37,0.5
Covendo,2026-05-18 10:00:00,19,0.0,13,56,85,0.8
Covendo,2026-05-18 10:00:00,22,0.0,17,56,85,0.8
Covendo,2026-05-18 10:00:00,25,0.0,19,55,17,0.6
Covendo,2026-05-18 10:00:00,28,0.0,20,56,299,0.5
Covendo,2026-05-18 10:00:00,31,0.0,20,56,205,0.5
Covendo,2026-05-18 10:00:00,34,0.0,19,56,133,0.6
Covendo,2026-05-18 10:00:00,37,0.0,17,56,110,0.8
Covendo,2026-05-18 10:00:00,40,0.0,15,55,85,0.9
Covendo,2026-05-18 10:00:00,43,0.0,15,56,83,0.7
Covendo,2026-05-18 10:00:00,46,0.0,17,56,73,0.6
Covendo,2026-05-18 10:00:00,49,0.0,20,56,61,0.9
Covendo,2026-05-18 10:00:00,52,0.0,21,57,41,1.2
Covendo,2026-05-18 10:00:00,55,0.0,21,56,63,1.0
Covendo,2026-05-18 10:00:00,58,0.0,18,56,86,0.7
Covendo,2026-05-18 10:00:00,61,0.0,15,56,133,0.6
Covendo,2026-05-18 10:00:00,64,0.0,14,57,173,0.6
Covendo,2026-05-18 10:00:00,67,0.0,14,56,133,0.6
Covendo,2026-05-18 10:00:00,70,0.0,15,56,93,0.3
Covendo,2026-05-18 10:00:00,73,0.0,18,56,63,0.8
Covendo,2026-05-18 10:00:00,76,0.0,22,55,23,1.3
Covendo,2026-05-18 10:00:00,79,0.0,22,56,58,1.0
Covendo,2026-05-18 10:00:00,82,0.0,16,56,83,0.8
Covendo,2026-05-18 10:00:00,85,0.0,15,56,108,0.8
Covendo,2026-05-18 10:00:00,88,0.0,14,56,133,0.7
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,1,0.0,18,56,164,5.4
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,4,0.0,19,56,154,5.4
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,7,0.0,19,56,164,4.4
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,10,0.0,18,56,174,3.5
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,13,0.0,16,56,167,2.8
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,16,0.0,15,56,157,2.0
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,19,0.0,15,56,164,4.1
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,22,0.0,17,56,154,3.7
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,25,0.0,19,55,164,3.8
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,28,0.0,23,36,170,3.8
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,31,0.0,23,36,170,3.8
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,34,0.0,19,56,167,3.9
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,37,0.0,17,56,167,3.8
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,40,0.0,14,56,160,3.8
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,43,0.0,14,56,160,3.0
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,46,0.0,17,56,154,3.3
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,49,0.0,18,56,158,3.8
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,52,0.0,22,56,158,4.4
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,55,0.0,22,56,164,3.7
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,58,0.0,17,56,164,3.1
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,61,0.0,16,56,157,2.5
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,64,0.0,15,56,140,2.0
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,67,0.0,15,56,157,3.8
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,70,0.0,18,57,160,4.1
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,73,0.0,20,56,162,4.3
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,76,0.0,22,56,162,4.4
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,79,0.0,22,56,162,3.5
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,82,0.0,16,56,160,2.6
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,85,0.0,15,56,160,2.8
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,88,0.0,15,56,160,2.9
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,1,0.0,18,56,164,5.4
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,4,0.0,19,56,154,5.4
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,7,0.0,19,56,164,4.4
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,10,0.0,18,56,174,3.5
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,13,0.0,16,56,167,2.8
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,16,0.0,15,56,157,2.0
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,19,0.0,15,56,164,4.1
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,22,0.0,17,56,154,3.7
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,25,0.0,19,55,164,3.8
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,28,0.0,23,36,170,3.8
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,31,0.0,23,36,170,3.8
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,34,0.0,19,56,167,3.9
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,37,0.0,17,56,167,3.8
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,40,0.0,14,56,160,3.8
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,43,0.0,14,56,160,3.0
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,46,0.0,17,56,154,3.3
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,49,0.0,18,56,158,3.8
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,52,0.0,22,56,158,4.4
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,55,0.0,22,56,164,3.7
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,58,0.0,17,56,164,3.1
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,61,0.0,16,56,157,2.5
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,64,0.0,15,56,140,2.0
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,67,0.0,15,56,157,3.8
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,70,0.0,18,57,160,4.1
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,73,0.0,20,56,162,4.3
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,76,0.0,22,56,162,4.4
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,79,0.0,22,56,162,3.5
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,82,0.0,16,56,160,2.6
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,85,0.0,15,56,160,2.8
Cuatro Cañadas - Colonia Chihuahua,2026-05-18 10:00:00,88,0.0,15,56,160,2.9
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,1,0.0,16,56,168,5.4
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,4,0.0,18,56,158,5.2
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,7,0.0,18,56,160,4.5
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,10,0.0,17,56,160,3.8
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,13,0.0,16,56,160,3.0
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,16,0.0,15,56,150,2.2
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,19,0.0,15,56,160,4.0
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,22,0.0,17,57,150,3.6
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,25,0.0,18,56,152,3.6
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,28,0.0,21,37,152,3.6
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,31,0.0,21,36,160,3.8
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,34,0.0,18,56,160,4.0
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,37,0.0,17,57,160,4.1
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,40,0.0,15,56,160,4.1
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,43,0.0,15,56,170,3.3
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,46,0.0,16,56,160,3.5
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,49,0.0,17,56,160,3.9
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,52,0.0,20,56,158,4.3
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,55,0.0,20,56,158,3.8
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,58,0.0,17,57,158,3.2
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,61,0.0,16,56,168,2.8
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,64,0.0,15,56,170,2.3
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,67,0.0,15,57,160,4.0
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,70,0.0,17,56,160,4.2
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,73,0.0,20,56,161,4.3
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,76,0.0,21,56,161,4.5
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,79,0.0,21,56,171,4.2
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,82,0.0,18,57,171,4.0
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,85,0.0,16,56,171,3.5
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,88,0.0,15,56,161,2.9
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,1,0.0,16,56,168,5.4
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,4,0.0,18,56,158,5.2
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,7,0.0,18,56,160,4.5
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,10,0.0,17,56,160,3.8
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,13,0.0,16,56,160,3.0
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,16,0.0,15,56,150,2.2
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,19,0.0,15,56,160,4.0
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,22,0.0,17,57,150,3.6
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,25,0.0,18,56,152,3.6
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,28,0.0,21,37,152,3.6
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,31,0.0,21,36,160,3.8
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,34,0.0,18,56,160,4.0
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,37,0.0,17,57,160,4.1
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,40,0.0,15,56,160,4.1
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,43,0.0,15,56,170,3.3
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,46,0.0,16,56,160,3.5
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,49,0.0,17,56,160,3.9
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,52,0.0,20,56,158,4.3
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,55,0.0,20,56,158,3.8
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,58,0.0,17,57,158,3.2
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,61,0.0,16,56,168,2.8
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,64,0.0,15,56,170,2.3
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,67,0.0,15,57,160,4.0
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,70,0.0,17,56,160,4.2
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,73,0.0,20,56,161,4.3
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,76,0.0,21,56,161,4.5
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,79,0.0,21,56,171,4.2
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,82,0.0,18,57,171,4.0
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,85,0.0,16,56,171,3.5
Cuatro Cañadas CEA-2,2026-05-18 10:00:00,88,0.0,15,56,161,2.9
Desaguadero_M,2026-05-18 10:00:00,1,0.0,8,37,4,4.4
Desaguadero_M,2026-05-18 10:00:00,4,0.0,13,56,335,7.1
Desaguadero_M,2026-05-18 10:00:00,7,0.0,13,56,304,3.9
Desaguadero_M,2026-05-18 10:00:00,10,0.0,5,36,262,0.8
Desaguadero_M,2026-05-18 10:00:00,13,0.0,-2,37,173,0.7
Desaguadero_M,2026-05-18 10:00:00,16,0.0,-6,36,143,0.7
Desaguadero_M,2026-05-18 10:00:00,19,0.0,-7,26,337,1.2
Desaguadero_M,2026-05-18 10:00:00,22,0.0,3,26,333,1.3
Desaguadero_M,2026-05-18 10:00:00,25,0.0,9,27,342,3.0
Desaguadero_M,2026-05-18 10:00:00,28,0.0,13,26,349,4.7
Desaguadero_M,2026-05-18 10:00:00,31,0.0,13,26,317,2.6
Desaguadero_M,2026-05-18 10:00:00,34,0.0,6,26,279,0.6
Desaguadero_M,2026-05-18 10:00:00,37,0.0,1,27,8,0.8
Desaguadero_M,2026-05-18 10:00:00,40,0.0,-5,26,71,0.9
Desaguadero_M,2026-05-18 10:00:00,43,0.0,-6,26,10,0.9
Desaguadero_M,2026-05-18 10:00:00,46,0.0,4,26,354,1.0
Desaguadero_M,2026-05-18 10:00:00,49,0.0,9,26,350,3.4
Desaguadero_M,2026-05-18 10:00:00,52,0.0,13,26,343,5.8
Desaguadero_M,2026-05-18 10:00:00,55,0.0,13,26,20,3.7
Desaguadero_M,2026-05-18 10:00:00,58,0.0,5,36,49,1.6
Desaguadero_M,2026-05-18 10:00:00,61,0.0,-3,36,55,1.7
Desaguadero_M,2026-05-18 10:00:00,64,0.0,-5,36,60,1.7
Desaguadero_M,2026-05-18 10:00:00,67,0.0,-3,36,53,2.0
Desaguadero_M,2026-05-18 10:00:00,70,0.0,3,36,63,2.0
Desaguadero_M,2026-05-18 10:00:00,73,0.0,8,37,27,3.6
Desaguadero_M,2026-05-18 10:00:00,76,0.0,13,56,346,5.2
Desaguadero_M,2026-05-18 10:00:00,79,0.0,13,56,47,2.9
Desaguadero_M,2026-05-18 10:00:00,82,0.0,6,37,106,0.5
Desaguadero_M,2026-05-18 10:00:00,85,0.0,4,36,89,0.9
Desaguadero_M,2026-05-18 10:00:00,88,0.0,-6,36,67,1.3
Desaguadero_M,2026-05-18 10:00:00,1,0.0,8,37,4,4.4
Desaguadero_M,2026-05-18 10:00:00,4,0.0,13,56,335,7.1
Desaguadero_M,2026-05-18 10:00:00,7,0.0,13,56,304,3.9
Desaguadero_M,2026-05-18 10:00:00,10,0.0,5,36,262,0.8
Desaguadero_M,2026-05-18 10:00:00,13,0.0,-2,37,173,0.7
Desaguadero_M,2026-05-18 10:00:00,16,0.0,-6,36,143,0.7
Desaguadero_M,2026-05-18 10:00:00,19,0.0,-7,26,337,1.2
Desaguadero_M,2026-05-18 10:00:00,22,0.0,3,26,333,1.3
Desaguadero_M,2026-05-18 10:00:00,25,0.0,9,27,342,3.0
Desaguadero_M,2026-05-18 10:00:00,28,0.0,13,26,349,4.7
Desaguadero_M,2026-05-18 10:00:00,31,0.0,13,26,317,2.6
Desaguadero_M,2026-05-18 10:00:00,34,0.0,6,26,279,0.6
Desaguadero_M,2026-05-18 10:00:00,37,0.0,1,27,8,0.8
Desaguadero_M,2026-05-18 10:00:00,40,0.0,-5,26,71,0.9
Desaguadero_M,2026-05-18 10:00:00,43,0.0,-6,26,10,0.9
Desaguadero_M,2026-05-18 10:00:00,46,0.0,4,26,354,1.0
Desaguadero_M,2026-05-18 10:00:00,49,0.0,9,26,350,3.4
Desaguadero_M,2026-05-18 10:00:00,52,0.0,13,26,343,5.8
Desaguadero_M,2026-05-18 10:00:00,55,0.0,13,26,20,3.7
Desaguadero_M,2026-05-18 10:00:00,58,0.0,5,36,49,1.6
Desaguadero_M,2026-05-18 10:00:00,61,0.0,-3,36,55,1.7
Desaguadero_M,2026-05-18 10:00:00,64,0.0,-5,36,60,1.7
Desaguadero_M,2026-05-18 10:00:00,67,0.0,-3,36,53,2.0
Desaguadero_M,2026-05-18 10:00:00,70,0.0,3,36,63,2.0
Desaguadero_M,2026-05-18 10:00:00,73,0.0,8,37,27,3.6
Desaguadero_M,2026-05-18 10:00:00,76,0.0,13,56,346,5.2
Desaguadero_M,2026-05-18 10:00:00,79,0.0,13,56,47,2.9
Desaguadero_M,2026-05-18 10:00:00,82,0.0,6,37,106,0.5
Desaguadero_M,2026-05-18 10:00:00,85,0.0,4,36,89,0.9
Desaguadero_M,2026-05-18 10:00:00,88,0.0,-6,36,67,1.3
El Alto,2026-05-18 10:00:00,1,0.0,7,36,313,3.1
El Alto,2026-05-18 10:00:00,4,0.0,14,56,286,5.6
El Alto,2026-05-18 10:00:00,7,0.0,14,56,217,3.6
El Alto,2026-05-18 10:00:00,10,0.0,7,36,141,1.5
El Alto,2026-05-18 10:00:00,13,0.0,2,36,143,1.1
El Alto,2026-05-18 10:00:00,16,0.0,-3,36,141,0.7
El Alto,2026-05-18 10:00:00,19,0.0,-3,26,234,1.8
El Alto,2026-05-18 10:00:00,22,0.0,4,26,292,2.5
El Alto,2026-05-18 10:00:00,25,0.0,9,25,284,4.4
El Alto,2026-05-18 10:00:00,28,0.0,14,26,273,6.3
El Alto,2026-05-18 10:00:00,31,0.0,14,26,331,4.0
El Alto,2026-05-18 10:00:00,34,0.0,8,26,25,1.7
El Alto,2026-05-18 10:00:00,37,0.0,3,26,61,1.7
El Alto,2026-05-18 10:00:00,40,0.0,-3,25,93,1.7
El Alto,2026-05-18 10:00:00,43,0.0,-3,26,10,1.0
El Alto,2026-05-18 10:00:00,46,0.0,4,26,303,0.9
El Alto,2026-05-18 10:00:00,49,0.0,9,26,286,3.0
El Alto,2026-05-18 10:00:00,52,0.0,14,27,262,5.1
El Alto,2026-05-18 10:00:00,55,0.0,14,26,316,3.6
El Alto,2026-05-18 10:00:00,58,0.0,5,36,62,2.0
El Alto,2026-05-18 10:00:00,61,0.0,0,36,11,1.4
El Alto,2026-05-18 10:00:00,64,0.0,-3,37,313,0.7
El Alto,2026-05-18 10:00:00,67,0.0,-1,36,94,1.9
El Alto,2026-05-18 10:00:00,70,0.0,3,36,123,1.3
El Alto,2026-05-18 10:00:00,73,0.0,7,35,196,3.2
El Alto,2026-05-18 10:00:00,76,0.0,13,55,262,5.0
El Alto,2026-05-18 10:00:00,79,0.0,14,56,198,3.4
El Alto,2026-05-18 10:00:00,82,0.0,6,36,107,1.7
El Alto,2026-05-18 10:00:00,85,0.0,4,36,103,1.7
El Alto,2026-05-18 10:00:00,88,0.0,-4,36,97,1.7
El Alto,2026-05-18 10:00:00,1,0.0,7,36,313,3.1
El Alto,2026-05-18 10:00:00,4,0.0,14,56,286,5.6
El Alto,2026-05-18 10:00:00,7,0.0,14,56,217,3.6
El Alto,2026-05-18 10:00:00,10,0.0,7,36,141,1.5
El Alto,2026-05-18 10:00:00,13,0.0,2,36,143,1.1
El Alto,2026-05-18 10:00:00,16,0.0,-3,36,141,0.7
El Alto,2026-05-18 10:00:00,19,0.0,-3,26,234,1.8
El Alto,2026-05-18 10:00:00,22,0.0,4,26,292,2.5
El Alto,2026-05-18 10:00:00,25,0.0,9,25,284,4.4
El Alto,2026-05-18 10:00:00,28,0.0,14,26,273,6.3
El Alto,2026-05-18 10:00:00,31,0.0,14,26,331,4.0
El Alto,2026-05-18 10:00:00,34,0.0,8,26,25,1.7
El Alto,2026-05-18 10:00:00,37,0.0,3,26,61,1.7
El Alto,2026-05-18 10:00:00,40,0.0,-3,25,93,1.7
El Alto,2026-05-18 10:00:00,43,0.0,-3,26,10,1.0
El Alto,2026-05-18 10:00:00,46,0.0,4,26,303,0.9
El Alto,2026-05-18 10:00:00,49,0.0,9,26,286,3.0
El Alto,2026-05-18 10:00:00,52,0.0,14,27,262,5.1
El Alto,2026-05-18 10:00:00,55,0.0,14,26,316,3.6
El Alto,2026-05-18 10:00:00,58,0.0,5,36,62,2.0
El Alto,2026-05-18 10:00:00,61,0.0,0,36,11,1.4
El Alto,2026-05-18 10:00:00,64,0.0,-3,37,313,0.7
El Alto,2026-05-18 10:00:00,67,0.0,-1,36,94,1.9
El Alto,2026-05-18 10:00:00,70,0.0,3,36,123,1.3
El Alto,2026-05-18 10:00:00,73,0.0,7,35,196,3.2
El Alto,2026-05-18 10:00:00,76,0.0,13,55,262,5.0
El Alto,2026-05-18 10:00:00,79,0.0,14,56,198,3.4
El Alto,2026-05-18 10:00:00,82,0.0,6,36,107,1.7
El Alto,2026-05-18 10:00:00,85,0.0,4,36,103,1.7
El Alto,2026-05-18 10:00:00,88,0.0,-4,36,97,1.7
El Puente,2026-05-18 10:00:00,1,0.0,18,56,136,3.8
El Puente,2026-05-18 10:00:00,4,0.0,19,56,126,3.3
El Puente,2026-05-18 10:00:00,7,0.0,19,56,140,3.0
El Puente,2026-05-18 10:00:00,10,0.0,18,56,149,2.8
El Puente,2026-05-18 10:00:00,13,0.0,17,56,149,2.5
El Puente,2026-05-18 10:00:00,16,0.0,15,56,139,2.2
El Puente,2026-05-18 10:00:00,19,0.0,15,56,140,2.7
El Puente,2026-05-18 10:00:00,22,0.0,17,56,140,2.6
El Puente,2026-05-18 10:00:00,25,0.0,18,56,159,2.5
El Puente,2026-05-18 10:00:00,28,0.0,23,36,169,2.6
El Puente,2026-05-18 10:00:00,31,0.0,23,36,159,2.8
El Puente,2026-05-18 10:00:00,34,0.0,19,56,149,2.9
El Puente,2026-05-18 10:00:00,37,0.0,18,56,149,3.0
El Puente,2026-05-18 10:00:00,40,0.0,16,56,140,3.1
El Puente,2026-05-18 10:00:00,43,0.0,16,56,140,2.5
El Puente,2026-05-18 10:00:00,46,0.0,17,56,140,2.8
El Puente,2026-05-18 10:00:00,49,0.0,18,56,150,2.8
El Puente,2026-05-18 10:00:00,52,0.0,23,56,150,2.9
El Puente,2026-05-18 10:00:00,55,0.0,23,56,160,2.6
