estacion,fecha,fecha_diff,precipitacion,temperatura,humedad_relativa,vientos
Kocani,2025-03-24,95,0.0,2,39,2
Kocani,2025-03-24,98,0.0,2,52,2
La Paz - Centro,2025-03-24,2,0.0,9,90,1
La Paz - Centro,2025-03-24,5,0.0,9,84,1
La Paz - Centro,2025-03-24,8,0.0,11,81,1
La Paz - Centro,2025-03-24,11,0.0,15,64,2
La Paz - Centro,2025-03-24,14,0.0,20,48,4
La Paz - Centro,2025-03-24,17,0.0,20,64,4
La Paz - Centro,2025-03-24,20,1.1,15,81,3
La Paz - Centro,2025-03-24,23,1.6,14,83,3
La Paz - Centro,2025-03-24,26,0.0,10,86,2
La Paz - Centro,2025-03-24,29,0.0,10,84,1
La Paz - Centro,2025-03-24,32,0.0,12,82,2
La Paz - Centro,2025-03-24,35,0.0,14,68,3
La Paz - Centro,2025-03-24,38,1.2,20,53,4
La Paz - Centro,2025-03-24,41,1.3,20,68,4
La Paz - Centro,2025-03-24,44,0.9,13,82,3
La Paz - Centro,2025-03-24,47,1.7,12,85,2
La Paz - Centro,2025-03-24,50,0.0,9,88,2
La Paz - Centro,2025-03-24,53,0.0,9,87,1
La Paz - Centro,2025-03-24,56,0.0,12,86,1
La Paz - Centro,2025-03-24,59,0.0,14,71,2
La Paz - Centro,2025-03-24,62,1.1,21,57,4
La Paz - Centro,2025-03-24,65,1.5,21,71,3
La Paz - Centro,2025-03-24,68,1.1,13,85,2
La Paz - Centro,2025-03-24,71,0.7,12,86,1
La Paz - Centro,2025-03-24,74,0.0,10,87,1
La Paz - Centro,2025-03-24,77,0.0,10,86,1
La Paz - Centro,2025-03-24,80,0.0,12,80,1
La Paz - Centro,2025-03-24,83,0.0,14,66,2
La Paz - Centro,2025-03-24,86,0.9,20,51,4
La Paz - Centro,2025-03-24,89,1.2,19,65,3
La Paz - Centro,2025-03-24,92,0.9,10,80,3
La Paz - Centro,2025-03-24,95,1.5,9,84,2
La Paz - Centro,2025-03-24,98,0.0,9,87,1
Magdalena,2025-03-24,2,0.0,24,95,3
Magdalena,2025-03-24,5,0.0,24,92,3
Magdalena,2025-03-24,8,0.0,26,90,3
Magdalena,2025-03-24,11,0.0,28,79,4
Magdalena,2025-03-24,14,0.0,34,69,5
Magdalena,2025-03-24,17,0.0,34,78,4
Magdalena,2025-03-24,20,1.4,28,88,3
Magdalena,2025-03-24,23,1.0,27,92,2
Magdalena,2025-03-24,26,0.0,24,96,2
Magdalena,2025-03-24,29,0.0,24,92,3
Magdalena,2025-03-24,32,0.0,28,89,4
Magdalena,2025-03-24,35,0.0,28,82,4
Magdalena,2025-03-24,38,2.0,33,75,4
Magdalena,2025-03-24,41,2.4,34,81,3
Magdalena,2025-03-24,44,1.6,28,87,2
Magdalena,2025-03-24,47,2.3,27,92,2
Magdalena,2025-03-24,50,0.9,23,96,2
Magdalena,2025-03-24,53,1.5,23,98,1
Magdalena,2025-03-24,56,1.1,26,99,1
Magdalena,2025-03-24,59,1.3,26,98,1
Magdalena,2025-03-24,62,1.4,32,96,1
Magdalena,2025-03-24,65,1.1,32,97,1
Magdalena,2025-03-24,68,1.3,26,98,2
Magdalena,2025-03-24,71,2.0,25,98,2
Magdalena,2025-03-24,74,0.0,23,98,1
Magdalena,2025-03-24,77,0.0,23,97,2
Magdalena,2025-03-24,80,0.0,24,97,2
Magdalena,2025-03-24,83,0.0,25,90,2
Magdalena,2025-03-24,86,1.7,30,82,2
Magdalena,2025-03-24,89,1.2,30,87,2
Magdalena,2025-03-24,92,0.6,23,91,2
Magdalena,2025-03-24,95,2.6,23,93,2
Magdalena,2025-03-24,98,0.0,23,95,2
Mecapaca,2025-03-24,2,0.0,10,91,2
Mecapaca,2025-03-24,5,0.0,10,82,1
Mecapaca,2025-03-24,8,0.0,13,78,1
Mecapaca,2025-03-24,11,0.0,14,66,2
Mecapaca,2025-03-24,14,0.0,22,55,3
Mecapaca,2025-03-24,17,0.0,22,69,3
Mecapaca,2025-03-24,20,1.5,14,83,3
Mecapaca,2025-03-24,23,1.2,14,86,3
Mecapaca,2025-03-24,26,0.0,11,89,2
Mecapaca,2025-03-24,29,0.0,11,79,1
Mecapaca,2025-03-24,32,0.0,13,78,1
Mecapaca,2025-03-24,35,0.0,14,67,2
Mecapaca,2025-03-24,38,0.9,20,56,4
Mecapaca,2025-03-24,41,1.3,21,68,4
Mecapaca,2025-03-24,44,1.1,13,79,4
Mecapaca,2025-03-24,47,1.0,12,84,3
Mecapaca,2025-03-24,50,0.0,9,89,2
Mecapaca,2025-03-24,53,0.0,9,86,1
Mecapaca,2025-03-24,56,0.0,12,83,1
Mecapaca,2025-03-24,59,0.0,13,72,2
Mecapaca,2025-03-24,62,1.6,21,60,3
Mecapaca,2025-03-24,65,1.3,21,74,3
Mecapaca,2025-03-24,68,1.3,12,87,3
Mecapaca,2025-03-24,71,1.4,11,88,2
Mecapaca,2025-03-24,74,0.0,9,90,1
Mecapaca,2025-03-24,77,0.0,8,85,1
Mecapaca,2025-03-24,80,0.0,11,79,1
Mecapaca,2025-03-24,83,0.0,13,69,2
Mecapaca,2025-03-24,86,1.2,18,58,3
Mecapaca,2025-03-24,89,0.9,18,68,3
Mecapaca,2025-03-24,92,0.9,8,78,2
Mecapaca,2025-03-24,95,1.4,8,81,2
Mecapaca,2025-03-24,98,0.0,8,85,2
Misicuni-Sivingani,2025-03-24,2,0.0,7,89,4
Misicuni-Sivingani,2025-03-24,5,0.0,7,82,3
Misicuni-Sivingani,2025-03-24,8,0.0,10,76,2
Misicuni-Sivingani,2025-03-24,11,0.0,13,67,2
Misicuni-Sivingani,2025-03-24,14,0.0,17,57,2
Misicuni-Sivingani,2025-03-24,17,0.0,17,65,2
Misicuni-Sivingani,2025-03-24,20,0.0,12,72,2
Misicuni-Sivingani,2025-03-24,23,0.0,10,80,2
Misicuni-Sivingani,2025-03-24,26,0.0,7,88,2
Misicuni-Sivingani,2025-03-24,29,0.0,7,87,3
Misicuni-Sivingani,2025-03-24,32,0.0,10,84,3
Misicuni-Sivingani,2025-03-24,35,0.0,12,72,3
Misicuni-Sivingani,2025-03-24,38,2.1,16,60,3
Misicuni-Sivingani,2025-03-24,41,2.2,16,73,3
Misicuni-Sivingani,2025-03-24,44,2.0,11,86,3
Misicuni-Sivingani,2025-03-24,47,1.8,8,88,3
Misicuni-Sivingani,2025-03-24,50,0.0,6,89,3
Misicuni-Sivingani,2025-03-24,53,0.0,6,88,5
Misicuni-Sivingani,2025-03-24,56,0.0,9,86,4
Misicuni-Sivingani,2025-03-24,59,0.0,12,71,4
Misicuni-Sivingani,2025-03-24,62,1.2,16,56,4
Misicuni-Sivingani,2025-03-24,65,1.2,15,71,4
Misicuni-Sivingani,2025-03-24,68,1.5,10,87,5
Misicuni-Sivingani,2025-03-24,71,0.5,8,88,3
Misicuni-Sivingani,2025-03-24,74,0.0,7,89,1
Misicuni-Sivingani,2025-03-24,77,0.0,8,81,3
Misicuni-Sivingani,2025-03-24,80,0.0,10,75,3
Misicuni-Sivingani,2025-03-24,83,0.0,13,66,3
Misicuni-Sivingani,2025-03-24,86,0.0,17,56,3
Misicuni-Sivingani,2025-03-24,89,0.0,17,68,3
Misicuni-Sivingani,2025-03-24,92,0.0,7,80,3
Misicuni-Sivingani,2025-03-24,95,0.0,7,84,3
Misicuni-Sivingani,2025-03-24,98,0.0,7,89,2
Mizque,2025-03-24,2,0.0,14,93,1
Mizque,2025-03-24,5,0.0,14,92,1
Mizque,2025-03-24,8,0.0,16,89,0
Mizque,2025-03-24,11,0.0,20,71,1
Mizque,2025-03-24,14,0.0,26,53,2
Mizque,2025-03-24,17,0.0,26,70,2
Mizque,2025-03-24,20,2.0,20,87,2
Mizque,2025-03-24,23,1.9,18,91,1
Mizque,2025-03-24,26,0.0,14,95,1
Mizque,2025-03-24,29,0.0,14,91,1
Mizque,2025-03-24,32,0.0,16,87,1
Mizque,2025-03-24,35,0.0,20,72,2
Mizque,2025-03-24,38,2.1,25,56,4
Mizque,2025-03-24,41,1.6,25,73,3
Mizque,2025-03-24,44,2.1,17,90,2
Mizque,2025-03-24,47,0.5,15,93,2
Mizque,2025-03-24,50,0.0,13,95,1
Mizque,2025-03-24,53,0.0,13,93,1
Mizque,2025-03-24,56,0.0,15,91,1
Mizque,2025-03-24,59,0.0,17,77,2
Mizque,2025-03-24,62,1.7,24,63,3
Mizque,2025-03-24,65,1.7,24,78,3
Mizque,2025-03-24,68,1.7,16,93,2
Mizque,2025-03-24,71,1.2,15,95,2
Mizque,2025-03-24,74,0.0,14,97,1
Mizque,2025-03-24,77,0.0,14,86,1
Mizque,2025-03-24,80,0.0,16,81,1
Mizque,2025-03-24,83,0.0,20,63,3
Mizque,2025-03-24,86,0.0,25,46,4
Mizque,2025-03-24,89,0.0,25,65,3
Mizque,2025-03-24,92,1.4,14,84,2
Mizque,2025-03-24,95,0.7,14,90,2
Mizque,2025-03-24,98,0.0,14,96,1
Monteagudo,2025-03-24,2,0.0,19,98,1
Monteagudo,2025-03-24,5,0.0,19,98,1
Monteagudo,2025-03-24,8,0.0,22,97,1
Monteagudo,2025-03-24,11,0.0,23,94,1
Monteagudo,2025-03-24,14,1.1,27,90,1
Monteagudo,2025-03-24,17,1.1,27,94,1
Monteagudo,2025-03-24,20,1.1,22,98,1
Monteagudo,2025-03-24,23,1.1,21,99,1
Monteagudo,2025-03-24,26,0.0,18,99,2
Monteagudo,2025-03-24,29,2.3,18,99,1
Monteagudo,2025-03-24,32,1.9,20,99,1
Monteagudo,2025-03-24,35,1.9,21,98,2
Monteagudo,2025-03-24,38,1.9,24,97,2
Monteagudo,2025-03-24,41,2.3,25,97,2
Monteagudo,2025-03-24,44,0.0,21,98,2
Monteagudo,2025-03-24,47,0.0,20,98,2
Monteagudo,2025-03-24,50,0.0,17,99,1
Monteagudo,2025-03-24,53,0.0,17,97,1
Monteagudo,2025-03-24,56,0.0,21,96,1
Monteagudo,2025-03-24,59,0.0,22,81,1
Monteagudo,2025-03-24,62,0.0,26,67,2
Monteagudo,2025-03-24,65,0.0,26,78,2
Monteagudo,2025-03-24,68,0.0,20,89,1
Monteagudo,2025-03-24,71,0.0,18,90,1
Monteagudo,2025-03-24,74,0.0,17,91,0
Monteagudo,2025-03-24,77,0.0,17,91,1
Monteagudo,2025-03-24,80,0.0,19,84,0
Monteagudo,2025-03-24,83,0.0,23,70,1
Monteagudo,2025-03-24,86,0.0,26,55,2
Monteagudo,2025-03-24,89,0.0,26,72,2
Monteagudo,2025-03-24,92,0.0,17,90,2
Monteagudo,2025-03-24,95,0.0,17,94,1
Monteagudo,2025-03-24,98,0.0,17,97,1
Orinoca,2025-03-24,2,0.0,3,43,2
Orinoca,2025-03-24,5,0.0,3,41,2
Orinoca,2025-03-24,8,0.0,10,45,1
Orinoca,2025-03-24,11,0.0,14,38,1
Orinoca,2025-03-24,14,0.0,18,31,2
Orinoca,2025-03-24,17,0.0,18,35,2
Orinoca,2025-03-24,20,0.0,14,39,2
Orinoca,2025-03-24,23,0.0,12,51,2
Orinoca,2025-03-24,26,0.0,2,64,2
Orinoca,2025-03-24,29,0.0,2,65,2
Orinoca,2025-03-24,32,0.0,10,60,1
Orinoca,2025-03-24,35,0.0,13,48,2
Orinoca,2025-03-24,38,0.0,19,37,2
Orinoca,2025-03-24,41,0.0,19,45,3
Orinoca,2025-03-24,44,0.0,13,53,3
Orinoca,2025-03-24,47,0.0,8,65,4
Orinoca,2025-03-24,50,0.0,3,77,5
Orinoca,2025-03-24,53,0.0,3,69,4
Orinoca,2025-03-24,56,0.0,9,68,3
Orinoca,2025-03-24,59,0.0,13,52,2
Orinoca,2025-03-24,62,0.0,19,36,2
Orinoca,2025-03-24,65,0.0,19,38,2
Orinoca,2025-03-24,68,0.0,14,39,2
Orinoca,2025-03-24,71,0.0,7,44,2
Orinoca,2025-03-24,74,0.0,4,49,2
Orinoca,2025-03-24,77,0.0,4,41,2
Orinoca,2025-03-24,80,0.0,9,39,1
Orinoca,2025-03-24,83,0.0,13,29,2
Orinoca,2025-03-24,86,0.0,18,20,2
Orinoca,2025-03-24,89,0.0,18,25,3
Orinoca,2025-03-24,92,0.0,4,31,4
Orinoca,2025-03-24,95,0.0,4,48,3
Orinoca,2025-03-24,98,0.0,4,65,3
Oruro - Aeropuerto,2025-03-24,2,0.0,5,71,2
Oruro - Aeropuerto,2025-03-24,5,0.0,5,69,2
Oruro - Aeropuerto,2025-03-24,8,0.0,10,68,2
Oruro - Aeropuerto,2025-03-24,11,0.0,14,51,2
Oruro - Aeropuerto,2025-03-24,14,0.0,19,33,3
Oruro - Aeropuerto,2025-03-24,17,0.0,19,50,4
Oruro - Aeropuerto,2025-03-24,20,0.0,14,67,5
Oruro - Aeropuerto,2025-03-24,23,0.0,12,72,4
Oruro - Aeropuerto,2025-03-24,26,0.0,4,77,3
Oruro - Aeropuerto,2025-03-24,29,0.0,4,67,1
Oruro - Aeropuerto,2025-03-24,32,0.0,10,64,1
Oruro - Aeropuerto,2025-03-24,35,0.0,13,51,2
Oruro - Aeropuerto,2025-03-24,38,0.0,18,39,3
Oruro - Aeropuerto,2025-03-24,41,0.0,18,49,4
Oruro - Aeropuerto,2025-03-24,44,0.0,12,59,5
Oruro - Aeropuerto,2025-03-24,47,0.0,9,67,4
Oruro - Aeropuerto,2025-03-24,50,0.0,2,75,3
Oruro - Aeropuerto,2025-03-24,53,0.0,2,79,2
Oruro - Aeropuerto,2025-03-24,56,0.0,8,76,2
Oruro - Aeropuerto,2025-03-24,59,0.0,12,58,2
Oruro - Aeropuerto,2025-03-24,62,0.0,19,39,3
Oruro - Aeropuerto,2025-03-24,65,0.0,19,46,2
Oruro - Aeropuerto,2025-03-24,68,0.0,13,53,1
Oruro - Aeropuerto,2025-03-24,71,0.0,8,60,2
Oruro - Aeropuerto,2025-03-24,74,0.0,3,67,2
Oruro - Aeropuerto,2025-03-24,77,0.0,4,65,1
Oruro - Aeropuerto,2025-03-24,80,0.0,10,58,1
Oruro - Aeropuerto,2025-03-24,83,0.0,13,43,3
Oruro - Aeropuerto,2025-03-24,86,0.0,18,27,4
Oruro - Aeropuerto,2025-03-24,89,0.0,18,43,4
Oruro - Aeropuerto,2025-03-24,92,0.0,4,59,3
Oruro - Aeropuerto,2025-03-24,95,0.0,4,64,3
Oruro - Aeropuerto,2025-03-24,98,0.0,4,68,3
Oruro - Ciudad,2025-03-24,2,0.0,5,65,4
Oruro - Ciudad,2025-03-24,5,0.0,5,68,4
Oruro - Ciudad,2025-03-24,8,0.0,10,69,3
Oruro - Ciudad,2025-03-24,11,0.0,14,51,3
Oruro - Ciudad,2025-03-24,14,0.0,20,33,3
Oruro - Ciudad,2025-03-24,17,0.0,20,51,4
Oruro - Ciudad,2025-03-24,20,0.0,14,69,5
Oruro - Ciudad,2025-03-24,23,0.0,13,69,4
Oruro - Ciudad,2025-03-24,26,0.0,4,69,3
Oruro - Ciudad,2025-03-24,29,0.0,4,68,3
Oruro - Ciudad,2025-03-24,32,0.0,10,64,2
Oruro - Ciudad,2025-03-24,35,0.0,14,49,2
Oruro - Ciudad,2025-03-24,38,0.0,19,34,3
Oruro - Ciudad,2025-03-24,41,0.0,19,44,3
Oruro - Ciudad,2025-03-24,44,0.0,14,55,4
Oruro - Ciudad,2025-03-24,47,0.0,11,64,3
Oruro - Ciudad,2025-03-24,50,0.0,4,73,3
Oruro - Ciudad,2025-03-24,53,0.0,4,72,4
Oruro - Ciudad,2025-03-24,56,0.0,9,69,3
Oruro - Ciudad,2025-03-24,59,0.0,13,54,3
Oruro - Ciudad,2025-03-24,62,0.0,20,38,3
Oruro - Ciudad,2025-03-24,65,0.0,20,43,3
Oruro - Ciudad,2025-03-24,68,0.0,14,48,2
Oruro - Ciudad,2025-03-24,71,0.0,9,50,2
Oruro - Ciudad,2025-03-24,74,0.0,5,51,3
Oruro - Ciudad,2025-03-24,77,0.0,5,57,2
Oruro - Ciudad,2025-03-24,80,0.0,10,50,2
Oruro - Ciudad,2025-03-24,83,0.0,14,37,3
Oruro - Ciudad,2025-03-24,86,0.0,19,23,3
Oruro - Ciudad,2025-03-24,89,0.0,19,34,4
Oruro - Ciudad,2025-03-24,92,0.0,5,45,5
Oruro - Ciudad,2025-03-24,95,0.0,5,55,5
Oruro - Ciudad,2025-03-24,98,0.0,5,65,4
Pailon - Pozo del Tigre,2025-03-24,2,0.0,24,84,4
Pailon - Pozo del Tigre,2025-03-24,5,0.0,24,78,4
Pailon - Pozo del Tigre,2025-03-24,8,0.0,26,76,5
Pailon - Pozo del Tigre,2025-03-24,11,0.0,29,65,5
Pailon - Pozo del Tigre,2025-03-24,14,1.1,32,54,4
Pailon - Pozo del Tigre,2025-03-24,17,1.5,32,68,3
Pailon - Pozo del Tigre,2025-03-24,20,0.0,29,81,2
Pailon - Pozo del Tigre,2025-03-24,23,0.0,27,90,2
Pailon - Pozo del Tigre,2025-03-24,26,0.0,23,99,2
Pailon - Pozo del Tigre,2025-03-24,29,1.9,23,93,3
Pailon - Pozo del Tigre,2025-03-24,32,2.3,25,89,4
Pailon - Pozo del Tigre,2025-03-24,35,1.7,25,90,4
Pailon - Pozo del Tigre,2025-03-24,38,1.7,30,91,5
Pailon - Pozo del Tigre,2025-03-24,41,1.7,30,84,5
Pailon - Pozo del Tigre,2025-03-24,44,1.8,25,77,4
Pailon - Pozo del Tigre,2025-03-24,47,1.7,24,78,4
Pailon - Pozo del Tigre,2025-03-24,50,0.0,22,79,3
Pailon - Pozo del Tigre,2025-03-24,53,0.0,22,76,3
Pailon - Pozo del Tigre,2025-03-24,56,0.0,24,75,3
Pailon - Pozo del Tigre,2025-03-24,59,0.0,25,67,2
Pailon - Pozo del Tigre,2025-03-24,62,0.0,31,59,1
Pailon - Pozo del Tigre,2025-03-24,65,0.0,31,70,2
Pailon - Pozo del Tigre,2025-03-24,68,0.0,25,80,2
Pailon - Pozo del Tigre,2025-03-24,71,0.0,24,84,2
Pailon - Pozo del Tigre,2025-03-24,74,0.0,23,87,2
Pailon - Pozo del Tigre,2025-03-24,77,0.0,23,91,3
Pailon - Pozo del Tigre,2025-03-24,80,0.0,25,89,4
Pailon - Pozo del Tigre,2025-03-24,83,0.0,27,73,4
Pailon - Pozo del Tigre,2025-03-24,86,0.0,30,57,4
Pailon - Pozo del Tigre,2025-03-24,89,0.0,30,67,4
Pailon - Pozo del Tigre,2025-03-24,92,0.7,24,78,3
Pailon - Pozo del Tigre,2025-03-24,95,0.7,23,87,3
Pailon - Pozo del Tigre,2025-03-24,98,0.0,23,96,3
Palos Blancos,2025-03-24,2,0.0,23,100,1
Palos Blancos,2025-03-24,5,0.0,23,99,0
Palos Blancos,2025-03-24,8,0.0,25,99,0
Palos Blancos,2025-03-24,11,0.0,26,95,1
Palos Blancos,2025-03-24,14,1.3,32,92,1
Palos Blancos,2025-03-24,17,1.6,32,94,1
Palos Blancos,2025-03-24,20,1.7,27,97,1
Palos Blancos,2025-03-24,23,1.7,26,98,1
Palos Blancos,2025-03-24,26,0.0,23,99,1
Palos Blancos,2025-03-24,29,1.9,23,98,0
Palos Blancos,2025-03-24,32,1.2,26,98,0
Palos Blancos,2025-03-24,35,2.2,27,91,0
Palos Blancos,2025-03-24,38,0.0,33,84,1
Palos Blancos,2025-03-24,41,0.0,33,91,1
Palos Blancos,2025-03-24,44,0.8,26,99,1
Palos Blancos,2025-03-24,47,1.8,25,99,1
Palos Blancos,2025-03-24,50,1.3,21,100,1
Palos Blancos,2025-03-24,53,1.1,21,100,1
Palos Blancos,2025-03-24,56,1.0,25,100,1
Palos Blancos,2025-03-24,59,1.9,24,100,1
Palos Blancos,2025-03-24,62,0.0,31,99,1
Palos Blancos,2025-03-24,65,0.0,31,99,1
Palos Blancos,2025-03-24,68,0.0,24,99,1
Palos Blancos,2025-03-24,71,0.0,22,100,0
Palos Blancos,2025-03-24,74,0.0,21,100,0
Palos Blancos,2025-03-24,77,0.0,21,100,0
Palos Blancos,2025-03-24,80,0.0,23,99,0
Palos Blancos,2025-03-24,83,0.0,25,77,1
Palos Blancos,2025-03-24,86,1.6,31,56,2
Palos Blancos,2025-03-24,89,1.6,30,77,1
Palos Blancos,2025-03-24,92,0.7,21,99,1
Palos Blancos,2025-03-24,95,1.5,21,99,1
Palos Blancos,2025-03-24,98,0.0,21,100,1
Patacamaya (INIAF),2025-03-24,2,0.0,3,91,3
Patacamaya (INIAF),2025-03-24,5,0.0,3,83,3
Patacamaya (INIAF),2025-03-24,8,0.0,8,81,3
Patacamaya (INIAF),2025-03-24,11,0.0,12,61,3
Patacamaya (INIAF),2025-03-24,14,0.0,16,41,3
Patacamaya (INIAF),2025-03-24,17,0.0,16,55,4
Patacamaya (INIAF),2025-03-24,20,0.6,13,70,4
Patacamaya (INIAF),2025-03-24,23,0.9,11,78,4
Patacamaya (INIAF),2025-03-24,26,0.0,4,86,3
Patacamaya (INIAF),2025-03-24,29,0.0,4,77,2
Patacamaya (INIAF),2025-03-24,32,0.0,8,78,3
Patacamaya (INIAF),2025-03-24,35,0.0,11,64,3
Patacamaya (INIAF),2025-03-24,38,1.9,15,50,4
Patacamaya (INIAF),2025-03-24,41,0.4,15,62,4
Patacamaya (INIAF),2025-03-24,44,0.4,9,74,4
Patacamaya (INIAF),2025-03-24,47,0.4,7,80,4
Patacamaya (INIAF),2025-03-24,50,0.0,3,86,3
Patacamaya (INIAF),2025-03-24,53,0.0,3,80,2
Patacamaya (INIAF),2025-03-24,56,0.0,8,76,3
Patacamaya (INIAF),2025-03-24,59,0.0,11,62,2
Patacamaya (INIAF),2025-03-24,62,1.2,16,47,2
Patacamaya (INIAF),2025-03-24,65,0.8,16,65,3
Patacamaya (INIAF),2025-03-24,68,0.8,9,82,3
Patacamaya (INIAF),2025-03-24,71,0.8,6,79,3
Patacamaya (INIAF),2025-03-24,74,0.0,4,77,2
Patacamaya (INIAF),2025-03-24,77,0.0,4,78,2
Patacamaya (INIAF),2025-03-24,80,0.0,8,76,1
Patacamaya (INIAF),2025-03-24,83,0.0,11,64,2
Patacamaya (INIAF),2025-03-24,86,1.6,15,53,2
Patacamaya (INIAF),2025-03-24,89,0.9,15,59,3
Patacamaya (INIAF),2025-03-24,92,1.8,4,66,3
Patacamaya (INIAF),2025-03-24,95,0.9,4,70,3
Patacamaya (INIAF),2025-03-24,98,0.0,4,74,2
Potosi,2025-03-24,2,0.0,5,73,2
Potosi,2025-03-24,5,0.0,5,73,2
Potosi,2025-03-24,8,0.0,8,75,2
Potosi,2025-03-24,11,0.0,12,57,2
Potosi,2025-03-24,14,0.0,20,39,3
Potosi,2025-03-24,17,0.0,20,55,3
Potosi,2025-03-24,20,0.0,11,71,4
Potosi,2025-03-24,23,0.0,10,80,3
Potosi,2025-03-24,26,0.0,4,89,2
Potosi,2025-03-24,29,0.0,5,77,3
Potosi,2025-03-24,32,0.0,10,74,2
Potosi,2025-03-24,35,0.0,11,55,3
Potosi,2025-03-24,38,0.0,20,36,3
Potosi,2025-03-24,41,0.0,20,51,3
Potosi,2025-03-24,44,1.6,11,67,3
Potosi,2025-03-24,47,0.6,8,75,2
Potosi,2025-03-24,50,0.0,4,83,2
Potosi,2025-03-24,53,0.0,4,67,2
Potosi,2025-03-24,56,0.0,8,59,2
Potosi,2025-03-24,59,0.0,16,43,2
Potosi,2025-03-24,62,0.0,20,27,2
Potosi,2025-03-24,65,0.0,20,38,2
Potosi,2025-03-24,68,1.4,12,49,2
Potosi,2025-03-24,71,0.9,6,58,2
Potosi,2025-03-24,74,0.0,4,68,2
Potosi,2025-03-24,77,0.0,5,60,2
Potosi,2025-03-24,80,0.0,9,51,1
Potosi,2025-03-24,83,0.0,12,43,3
Potosi,2025-03-24,86,0.0,19,36,4
Potosi,2025-03-24,89,0.0,19,49,3
Potosi,2025-03-24,92,0.0,4,61,2
Potosi,2025-03-24,95,0.0,5,66,3
Potosi,2025-03-24,98,0.0,5,70,3
Potosí Aeropuerto,2025-03-24,2,0.0,5,55,1
Potosí Aeropuerto,2025-03-24,5,0.0,5,60,1
Potosí Aeropuerto,2025-03-24,8,0.0,9,66,1
Potosí Aeropuerto,2025-03-24,11,0.0,13,46,2
Potosí Aeropuerto,2025-03-24,14,0.0,17,26,2
Potosí Aeropuerto,2025-03-24,17,0.0,17,41,2
Potosí Aeropuerto,2025-03-24,20,0.0,13,56,3
Potosí Aeropuerto,2025-03-24,23,0.0,12,63,2
Potosí Aeropuerto,2025-03-24,26,0.0,4,70,2
Potosí Aeropuerto,2025-03-24,29,0.0,4,42,2
Potosí Aeropuerto,2025-03-24,32,0.0,8,36,1
Potosí Aeropuerto,2025-03-24,35,0.0,12,31,2
Potosí Aeropuerto,2025-03-24,38,0.0,18,25,3
Potosí Aeropuerto,2025-03-24,41,0.0,18,34,3
Potosí Aeropuerto,2025-03-24,44,1.4,12,43,3
Potosí Aeropuerto,2025-03-24,47,2.2,9,57,2
Potosí Aeropuerto,2025-03-24,50,0.0,4,70,2
Potosí Aeropuerto,2025-03-24,53,0.0,4,40,2
Potosí Aeropuerto,2025-03-24,56,0.0,8,33,2
Potosí Aeropuerto,2025-03-24,59,0.0,12,29,3
Potosí Aeropuerto,2025-03-24,62,0.0,19,26,5
Potosí Aeropuerto,2025-03-24,65,0.0,19,30,4
Potosí Aeropuerto,2025-03-24,68,0.7,12,35,3
Potosí Aeropuerto,2025-03-24,71,2.3,6,40,2
Potosí Aeropuerto,2025-03-24,74,0.0,5,44,2
Potosí Aeropuerto,2025-03-24,77,0.0,5,43,2
Potosí Aeropuerto,2025-03-24,80,0.0,9,34,2
Potosí Aeropuerto,2025-03-24,83,0.0,12,29,2
Potosí Aeropuerto,2025-03-24,86,0.0,18,24,3
Potosí Aeropuerto,2025-03-24,89,0.0,18,33,3
Potosí Aeropuerto,2025-03-24,92,0.0,5,42,2
Potosí Aeropuerto,2025-03-24,95,0.0,5,53,3
Potosí Aeropuerto,2025-03-24,98,0.0,5,65,3
Puerto Rico S,2025-03-24,2,0.0,22,99,2
Puerto Rico S,2025-03-24,5,0.0,22,96,1
Puerto Rico S,2025-03-24,8,0.0,27,98,1
Puerto Rico S,2025-03-24,11,0.0,28,97,1
Puerto Rico S,2025-03-24,14,0.0,32,95,1
Puerto Rico S,2025-03-24,17,0.0,32,96,1
Puerto Rico S,2025-03-24,20,1.2,27,97,1
Puerto Rico S,2025-03-24,23,1.4,26,98,1
Puerto Rico S,2025-03-24,26,0.0,21,99,1
Puerto Rico S,2025-03-24,29,0.0,21,88,2
Puerto Rico S,2025-03-24,32,0.0,27,85,2
Puerto Rico S,2025-03-24,35,0.0,28,88,2
Puerto Rico S,2025-03-24,38,0.7,31,91,2
Puerto Rico S,2025-03-24,41,1.1,31,95,2
Puerto Rico S,2025-03-24,44,2.6,29,98,1
Puerto Rico S,2025-03-24,47,2.3,26,99,1
Puerto Rico S,2025-03-24,50,0.0,22,99,1
Puerto Rico S,2025-03-24,53,0.0,22,94,1
Puerto Rico S,2025-03-24,56,0.0,26,94,1
Puerto Rico S,2025-03-24,59,0.0,27,92,1
Puerto Rico S,2025-03-24,62,1.9,30,91,2
Puerto Rico S,2025-03-24,65,1.8,30,95,1
Puerto Rico S,2025-03-24,68,1.4,28,98,1
Puerto Rico S,2025-03-24,71,2.6,25,99,1
Puerto Rico S,2025-03-24,74,0.0,23,100,1
Puerto Rico S,2025-03-24,77,0.0,23,95,1
Puerto Rico S,2025-03-24,80,0.0,24,91,1
Puerto Rico S,2025-03-24,83,0.0,26,91,2
Puerto Rico S,2025-03-24,86,1.1,30,90,2
Puerto Rico S,2025-03-24,89,1.1,30,94,2
Puerto Rico S,2025-03-24,92,0.5,23,98,1
Puerto Rico S,2025-03-24,95,0.5,23,98,1
