estacion,fecha,fecha_diff,precipitacion,temperatura,humedad_relativa,vientos
Cochabamba - Sarco,2025-07-07 06:00:00,59,0,25,57,2
Cochabamba - Sarco,2025-07-07 06:00:00,62,0,13,69,2
Cochabamba - Sarco,2025-07-07 06:00:00,65,0,11,73,1
Cochabamba - Sarco,2025-07-07 06:00:00,68,0,5,77,1
Cochabamba - Sarco,2025-07-07 06:00:00,71,0,4,75,1
Cochabamba - Sarco,2025-07-07 06:00:00,74,0,7,67,1
Cochabamba - Sarco,2025-07-07 06:00:00,77,0,11,55,2
Cochabamba - Sarco,2025-07-07 06:00:00,80,0,22,44,2
Cochabamba - Sarco,2025-07-07 06:00:00,83,0,22,57,2
Cochabamba - Sarco,2025-07-07 06:00:00,86,0,8,71,2
Cochabamba - Sarco,2025-07-07 06:00:00,89,0,5,75,1
Cochabamba - Sarco,2025-07-07 06:00:00,92,0,5,79,1
Concepcion,2025-07-07 06:00:00,2,0,21,57,1
Concepcion,2025-07-07 06:00:00,5,0,26,41,2
Concepcion,2025-07-07 06:00:00,8,0,31,25,3
Concepcion,2025-07-07 06:00:00,11,0,31,33,2
Concepcion,2025-07-07 06:00:00,14,0,24,41,2
Concepcion,2025-07-07 06:00:00,17,0,20,48,2
Concepcion,2025-07-07 06:00:00,20,0,15,54,2
Concepcion,2025-07-07 06:00:00,23,0,15,57,2
Concepcion,2025-07-07 06:00:00,26,0,21,57,2
Concepcion,2025-07-07 06:00:00,29,0,26,42,2
Concepcion,2025-07-07 06:00:00,32,0,31,27,2
Concepcion,2025-07-07 06:00:00,35,0,31,35,1
Concepcion,2025-07-07 06:00:00,38,0,28,43,0
Concepcion,2025-07-07 06:00:00,41,0,27,49,1
Concepcion,2025-07-07 06:00:00,44,0,17,55,2
Concepcion,2025-07-07 06:00:00,47,0,16,48,1
Concepcion,2025-07-07 06:00:00,50,0,21,47,0
Concepcion,2025-07-07 06:00:00,53,0,26,34,2
Concepcion,2025-07-07 06:00:00,56,0,32,22,2
Concepcion,2025-07-07 06:00:00,59,0,32,33,2
Concepcion,2025-07-07 06:00:00,62,0,21,44,1
Concepcion,2025-07-07 06:00:00,65,0,20,47,2
Concepcion,2025-07-07 06:00:00,68,0,17,50,2
Concepcion,2025-07-07 06:00:00,71,0,17,52,1
Concepcion,2025-07-07 06:00:00,74,0,21,49,1
Concepcion,2025-07-07 06:00:00,77,0,27,35,2
Concepcion,2025-07-07 06:00:00,80,0,33,21,2
Concepcion,2025-07-07 06:00:00,83,0,33,32,2
Concepcion,2025-07-07 06:00:00,86,0,22,43,2
Concepcion,2025-07-07 06:00:00,89,0,18,48,1
Concepcion,2025-07-07 06:00:00,92,0,18,53,1
Cota Cota Baja,2025-07-07 06:00:00,2,0,4,45,1
Cota Cota Baja,2025-07-07 06:00:00,5,0,8,39,3
Cota Cota Baja,2025-07-07 06:00:00,8,0,15,34,4
Cota Cota Baja,2025-07-07 06:00:00,11,0,15,55,4
Cota Cota Baja,2025-07-07 06:00:00,14,0,10,77,4
Cota Cota Baja,2025-07-07 06:00:00,17,0,5,74,3
Cota Cota Baja,2025-07-07 06:00:00,20,0,-5,72,2
Cota Cota Baja,2025-07-07 06:00:00,23,0,-5,65,1
Cota Cota Baja,2025-07-07 06:00:00,26,0,4,60,1
Cota Cota Baja,2025-07-07 06:00:00,29,0,7,49,3
Cota Cota Baja,2025-07-07 06:00:00,32,0,14,37,4
Cota Cota Baja,2025-07-07 06:00:00,35,0,14,53,4
Cota Cota Baja,2025-07-07 06:00:00,38,0,11,69,3
Cota Cota Baja,2025-07-07 06:00:00,41,0,9,70,3
Cota Cota Baja,2025-07-07 06:00:00,44,0,-5,72,2
Cota Cota Baja,2025-07-07 06:00:00,47,0,-5,64,2
Cota Cota Baja,2025-07-07 06:00:00,50,0,5,59,1
Cota Cota Baja,2025-07-07 06:00:00,53,0,8,47,2
Cota Cota Baja,2025-07-07 06:00:00,56,0,14,35,4
Cota Cota Baja,2025-07-07 06:00:00,59,0,14,53,4
Cota Cota Baja,2025-07-07 06:00:00,62,0,5,71,3
Cota Cota Baja,2025-07-07 06:00:00,65,0,4,69,2
Cota Cota Baja,2025-07-07 06:00:00,68,0,-5,66,1
Cota Cota Baja,2025-07-07 06:00:00,71,0,-5,68,1
Cota Cota Baja,2025-07-07 06:00:00,74,0,4,64,1
Cota Cota Baja,2025-07-07 06:00:00,77,0,8,49,2
Cota Cota Baja,2025-07-07 06:00:00,80,0,13,34,3
Cota Cota Baja,2025-07-07 06:00:00,83,0,13,57,3
Cota Cota Baja,2025-07-07 06:00:00,86,0,5,79,3
Cota Cota Baja,2025-07-07 06:00:00,89,0,-4,78,2
Cota Cota Baja,2025-07-07 06:00:00,92,0,-4,76,1
Cotagaita,2025-07-07 06:00:00,2,0,9,17,1
Cotagaita,2025-07-07 06:00:00,5,0,13,14,2
Cotagaita,2025-07-07 06:00:00,8,0,23,10,3
Cotagaita,2025-07-07 06:00:00,11,0,24,29,2
Cotagaita,2025-07-07 06:00:00,14,0,17,48,2
Cotagaita,2025-07-07 06:00:00,17,0,10,62,1
Cotagaita,2025-07-07 06:00:00,20,0,-2,76,1
Cotagaita,2025-07-07 06:00:00,23,0,-2,75,1
Cotagaita,2025-07-07 06:00:00,26,0,5,77,1
Cotagaita,2025-07-07 06:00:00,29,0,11,51,2
Cotagaita,2025-07-07 06:00:00,32,0,25,26,3
Cotagaita,2025-07-07 06:00:00,35,0,24,28,3
Cotagaita,2025-07-07 06:00:00,38,0,20,30,2
Cotagaita,2025-07-07 06:00:00,41,0,18,56,1
Cotagaita,2025-07-07 06:00:00,44,0,-1,81,1
Cotagaita,2025-07-07 06:00:00,47,0,-1,60,1
Cotagaita,2025-07-07 06:00:00,50,0,7,50,1
Cotagaita,2025-07-07 06:00:00,53,0,13,31,1
Cotagaita,2025-07-07 06:00:00,56,0,25,11,2
Cotagaita,2025-07-07 06:00:00,59,0,25,16,2
Cotagaita,2025-07-07 06:00:00,62,0,12,22,1
Cotagaita,2025-07-07 06:00:00,65,0,9,37,1
Cotagaita,2025-07-07 06:00:00,68,0,-2,51,0
Cotagaita,2025-07-07 06:00:00,71,0,-2,60,1
Cotagaita,2025-07-07 06:00:00,74,0,7,50,1
Cotagaita,2025-07-07 06:00:00,77,0,13,31,2
Cotagaita,2025-07-07 06:00:00,80,0,24,12,2
Cotagaita,2025-07-07 06:00:00,83,0,24,19,2
Cotagaita,2025-07-07 06:00:00,86,0,12,27,1
Cotagaita,2025-07-07 06:00:00,89,0,0,48,1
Cotagaita,2025-07-07 06:00:00,92,0,0,70,1
Covendo,2025-07-07 06:00:00,2,0,20,86,1
Covendo,2025-07-07 06:00:00,5,0,21,64,1
Covendo,2025-07-07 06:00:00,8,0,28,43,2
Covendo,2025-07-07 06:00:00,11,0,28,56,1
Covendo,2025-07-07 06:00:00,14,0,25,68,1
Covendo,2025-07-07 06:00:00,17,0,21,71,1
Covendo,2025-07-07 06:00:00,20,0,16,74,1
Covendo,2025-07-07 06:00:00,23,0,16,83,1
Covendo,2025-07-07 06:00:00,26,0,17,78,1
Covendo,2025-07-07 06:00:00,29,0,21,61,1
Covendo,2025-07-07 06:00:00,32,0,27,44,1
Covendo,2025-07-07 06:00:00,35,0,27,61,1
Covendo,2025-07-07 06:00:00,38,0,20,77,0
Covendo,2025-07-07 06:00:00,41,0,19,84,1
Covendo,2025-07-07 06:00:00,44,0,15,90,1
Covendo,2025-07-07 06:00:00,47,0,15,87,1
Covendo,2025-07-07 06:00:00,50,0,19,81,1
Covendo,2025-07-07 06:00:00,53,0,20,61,1
Covendo,2025-07-07 06:00:00,56,0,29,41,2
Covendo,2025-07-07 06:00:00,59,0,28,60,1
Covendo,2025-07-07 06:00:00,62,0,22,79,0
Covendo,2025-07-07 06:00:00,65,0,16,85,1
Covendo,2025-07-07 06:00:00,68,0,14,91,1
Covendo,2025-07-07 06:00:00,71,0,14,85,1
Covendo,2025-07-07 06:00:00,74,0,16,80,1
Covendo,2025-07-07 06:00:00,77,0,21,58,1
Covendo,2025-07-07 06:00:00,80,0,28,37,2
Covendo,2025-07-07 06:00:00,83,0,28,56,1
Covendo,2025-07-07 06:00:00,86,0,18,75,0
Covendo,2025-07-07 06:00:00,89,0,16,82,1
Covendo,2025-07-07 06:00:00,92,0,15,88,1
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,2,0,20,57,2
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,5,0,26,40,3
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,8,0,29,23,4
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,11,0,29,37,3
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,14,0,22,50,2
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,17,0,20,56,2
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,20,0,15,62,1
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,23,0,15,57,1
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,26,0,20,54,1
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,29,0,26,39,2
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,32,0,30,23,2
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,35,0,30,32,2
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,38,0,25,40,1
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,41,0,22,48,1
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,44,0,15,57,1
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,47,0,16,53,1
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,50,0,21,48,1
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,53,0,27,33,3
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,56,0,31,18,4
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,59,0,31,27,3
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,62,0,23,36,2
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,65,0,21,43,2
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,68,0,16,50,2
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,71,0,16,54,1
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,74,0,21,49,1
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,77,0,28,34,2
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,80,0,32,20,4
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,83,0,32,31,3
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,86,0,24,42,2
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,89,0,17,49,2
Cuatro Cañadas - Colonia Chihuahua,2025-07-07 06:00:00,92,0,17,57,2
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,2,0,18,65,2
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,5,0,24,47,3
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,8,0,29,29,3
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,11,0,29,40,3
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,14,0,22,52,3
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,17,0,19,56,2
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,20,0,14,60,1
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,23,0,14,60,2
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,26,0,19,58,2
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,29,0,26,41,2
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,32,0,30,25,2
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,35,0,30,36,2
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,38,0,27,48,1
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,41,0,25,53,1
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,44,0,15,59,1
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,47,0,15,54,1
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,50,0,20,52,1
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,53,0,27,36,2
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,56,0,31,20,4
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,59,0,31,31,3
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,62,0,22,42,2
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,65,0,20,52,2
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,68,0,15,61,2
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,71,0,14,63,1
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,74,0,20,59,1
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,77,0,27,42,3
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,80,0,32,26,4
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,83,0,32,38,3
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,86,0,23,49,2
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,89,0,15,58,2
Cuatro Cañadas CEA-2,2025-07-07 06:00:00,92,0,15,67,1
Desaguadero_M,2025-07-07 06:00:00,2,0,5,46,1
Desaguadero_M,2025-07-07 06:00:00,5,0,9,35,3
Desaguadero_M,2025-07-07 06:00:00,8,0,15,25,4
Desaguadero_M,2025-07-07 06:00:00,11,0,15,39,4
Desaguadero_M,2025-07-07 06:00:00,14,0,9,54,3
Desaguadero_M,2025-07-07 06:00:00,17,0,8,68,3
Desaguadero_M,2025-07-07 06:00:00,20,0,-9,83,2
Desaguadero_M,2025-07-07 06:00:00,23,0,-9,80,2
Desaguadero_M,2025-07-07 06:00:00,26,0,3,80,2
Desaguadero_M,2025-07-07 06:00:00,29,0,8,55,4
Desaguadero_M,2025-07-07 06:00:00,32,0,14,30,5
Desaguadero_M,2025-07-07 06:00:00,35,0,14,46,3
Desaguadero_M,2025-07-07 06:00:00,38,0,11,62,2
Desaguadero_M,2025-07-07 06:00:00,41,0,10,66,2
Desaguadero_M,2025-07-07 06:00:00,44,0,-10,71,2
Desaguadero_M,2025-07-07 06:00:00,47,0,-9,68,1
Desaguadero_M,2025-07-07 06:00:00,50,0,4,61,1
Desaguadero_M,2025-07-07 06:00:00,53,0,8,41,2
Desaguadero_M,2025-07-07 06:00:00,56,0,15,21,4
Desaguadero_M,2025-07-07 06:00:00,59,0,15,37,3
Desaguadero_M,2025-07-07 06:00:00,62,0,6,52,2
Desaguadero_M,2025-07-07 06:00:00,65,0,4,62,2
Desaguadero_M,2025-07-07 06:00:00,68,0,-9,72,1
Desaguadero_M,2025-07-07 06:00:00,71,0,-10,74,2
Desaguadero_M,2025-07-07 06:00:00,74,0,3,68,1
Desaguadero_M,2025-07-07 06:00:00,77,0,8,47,2
Desaguadero_M,2025-07-07 06:00:00,80,0,14,26,4
Desaguadero_M,2025-07-07 06:00:00,83,0,12,44,3
Desaguadero_M,2025-07-07 06:00:00,86,0,6,62,3
Desaguadero_M,2025-07-07 06:00:00,89,0,-8,70,2
Desaguadero_M,2025-07-07 06:00:00,92,0,-8,77,2
El Alto,2025-07-07 06:00:00,2,0,5,46,1
El Alto,2025-07-07 06:00:00,5,0,8,39,2
El Alto,2025-07-07 06:00:00,8,0,16,31,3
El Alto,2025-07-07 06:00:00,11,0,16,53,3
El Alto,2025-07-07 06:00:00,14,0,10,75,3
El Alto,2025-07-07 06:00:00,17,0,5,77,3
El Alto,2025-07-07 06:00:00,20,0,-5,80,2
El Alto,2025-07-07 06:00:00,23,0,-5,77,1
El Alto,2025-07-07 06:00:00,26,0,3,75,1
El Alto,2025-07-07 06:00:00,29,0,7,57,2
El Alto,2025-07-07 06:00:00,32,0,15,39,3
El Alto,2025-07-07 06:00:00,35,0,16,58,3
El Alto,2025-07-07 06:00:00,38,0,10,77,2
El Alto,2025-07-07 06:00:00,41,0,7,79,2
El Alto,2025-07-07 06:00:00,44,0,-4,82,1
El Alto,2025-07-07 06:00:00,47,0,-5,65,1
El Alto,2025-07-07 06:00:00,50,0,5,58,1
El Alto,2025-07-07 06:00:00,53,0,8,42,2
El Alto,2025-07-07 06:00:00,56,0,15,27,3
El Alto,2025-07-07 06:00:00,59,0,15,47,2
El Alto,2025-07-07 06:00:00,62,0,5,68,2
El Alto,2025-07-07 06:00:00,65,0,4,72,1
El Alto,2025-07-07 06:00:00,68,0,-5,76,1
El Alto,2025-07-07 06:00:00,71,0,-5,70,1
El Alto,2025-07-07 06:00:00,74,0,5,58,0
El Alto,2025-07-07 06:00:00,77,0,8,43,2
El Alto,2025-07-07 06:00:00,80,0,14,29,3
El Alto,2025-07-07 06:00:00,83,0,14,50,3
El Alto,2025-07-07 06:00:00,86,0,5,72,2
El Alto,2025-07-07 06:00:00,89,0,-4,70,2
El Alto,2025-07-07 06:00:00,92,0,-4,69,2
El Puente,2025-07-07 06:00:00,2,0,19,64,1
El Puente,2025-07-07 06:00:00,5,0,26,45,1
El Puente,2025-07-07 06:00:00,8,0,28,26,2
El Puente,2025-07-07 06:00:00,11,0,28,39,2
El Puente,2025-07-07 06:00:00,14,0,22,52,1
El Puente,2025-07-07 06:00:00,17,0,20,59,1
El Puente,2025-07-07 06:00:00,20,0,16,66,1
El Puente,2025-07-07 06:00:00,23,0,16,62,1
El Puente,2025-07-07 06:00:00,26,0,21,58,1
El Puente,2025-07-07 06:00:00,29,0,27,40,1
El Puente,2025-07-07 06:00:00,32,0,29,23,2
El Puente,2025-07-07 06:00:00,35,0,29,35,1
El Puente,2025-07-07 06:00:00,38,0,26,46,1
El Puente,2025-07-07 06:00:00,41,0,24,56,1
El Puente,2025-07-07 06:00:00,44,0,17,65,1
El Puente,2025-07-07 06:00:00,47,0,17,59,1
El Puente,2025-07-07 06:00:00,50,0,19,57,0
El Puente,2025-07-07 06:00:00,53,0,27,38,1
El Puente,2025-07-07 06:00:00,56,0,30,20,2
El Puente,2025-07-07 06:00:00,59,0,30,33,1
El Puente,2025-07-07 06:00:00,62,0,22,45,1
El Puente,2025-07-07 06:00:00,65,0,20,54,1
El Puente,2025-07-07 06:00:00,68,0,18,62,0
El Puente,2025-07-07 06:00:00,71,0,18,65,1
El Puente,2025-07-07 06:00:00,74,0,21,61,0
El Puente,2025-07-07 06:00:00,77,0,27,43,1
El Puente,2025-07-07 06:00:00,80,0,32,26,2
El Puente,2025-07-07 06:00:00,83,0,31,38,1
El Puente,2025-07-07 06:00:00,86,0,23,51,1
El Puente,2025-07-07 06:00:00,89,0,19,58,1
El Puente,2025-07-07 06:00:00,92,0,19,66,0
El Villar,2025-07-07 06:00:00,2,0,11,59,1
El Villar,2025-07-07 06:00:00,5,0,13,48,2
El Villar,2025-07-07 06:00:00,8,0,20,36,3
El Villar,2025-07-07 06:00:00,11,0,20,56,2
El Villar,2025-07-07 06:00:00,14,0,13,77,1
El Villar,2025-07-07 06:00:00,17,0,7,81,1
El Villar,2025-07-07 06:00:00,20,0,4,85,2
El Villar,2025-07-07 06:00:00,23,0,4,72,1
El Villar,2025-07-07 06:00:00,26,0,11,69,1
El Villar,2025-07-07 06:00:00,29,0,14,57,2
El Villar,2025-07-07 06:00:00,32,0,19,46,3
El Villar,2025-07-07 06:00:00,35,0,19,62,2
El Villar,2025-07-07 06:00:00,38,0,14,79,1
El Villar,2025-07-07 06:00:00,41,0,12,84,1
El Villar,2025-07-07 06:00:00,44,0,5,88,2
El Villar,2025-07-07 06:00:00,47,0,5,81,2
El Villar,2025-07-07 06:00:00,50,0,11,72,2
El Villar,2025-07-07 06:00:00,53,0,16,53,2
El Villar,2025-07-07 06:00:00,56,0,20,35,3
El Villar,2025-07-07 06:00:00,59,0,20,53,2
El Villar,2025-07-07 06:00:00,62,0,10,71,1
El Villar,2025-07-07 06:00:00,65,0,9,74,2
El Villar,2025-07-07 06:00:00,68,0,4,77,2
El Villar,2025-07-07 06:00:00,71,0,5,80,2
El Villar,2025-07-07 06:00:00,74,0,11,73,1
El Villar,2025-07-07 06:00:00,77,0,16,55,2
El Villar,2025-07-07 06:00:00,80,0,21,37,3
El Villar,2025-07-07 06:00:00,83,0,21,59,2
El Villar,2025-07-07 06:00:00,86,0,10,80,1
El Villar,2025-07-07 06:00:00,89,0,5,84,2
El Villar,2025-07-07 06:00:00,92,0,5,87,2
Guayaramerin,2025-07-07 06:00:00,2,0,22,67,1
Guayaramerin,2025-07-07 06:00:00,5,0,28,49,1
Guayaramerin,2025-07-07 06:00:00,8,0,32,31,0
Guayaramerin,2025-07-07 06:00:00,11,0,32,43,0
Guayaramerin,2025-07-07 06:00:00,14,0,26,56,1
Guayaramerin,2025-07-07 06:00:00,17,0,22,63,1
Guayaramerin,2025-07-07 06:00:00,20,0,17,70,1
Guayaramerin,2025-07-07 06:00:00,23,0,17,64,1
Guayaramerin,2025-07-07 06:00:00,26,0,23,63,1
Guayaramerin,2025-07-07 06:00:00,29,0,29,47,2
Guayaramerin,2025-07-07 06:00:00,32,0,33,31,2
Guayaramerin,2025-07-07 06:00:00,35,0,33,42,1
Guayaramerin,2025-07-07 06:00:00,38,0,30,54,1
Guayaramerin,2025-07-07 06:00:00,41,0,27,59,1
Guayaramerin,2025-07-07 06:00:00,44,0,18,64,1
Guayaramerin,2025-07-07 06:00:00,47,0,18,61,1
Guayaramerin,2025-07-07 06:00:00,50,0,22,62,1
Guayaramerin,2025-07-07 06:00:00,53,0,29,44,1
Guayaramerin,2025-07-07 06:00:00,56,0,34,25,1
Guayaramerin,2025-07-07 06:00:00,59,0,34,38,1
Guayaramerin,2025-07-07 06:00:00,62,0,26,50,1
Guayaramerin,2025-07-07 06:00:00,65,0,24,56,1
Guayaramerin,2025-07-07 06:00:00,68,0,19,62,1
Guayaramerin,2025-07-07 06:00:00,71,0,19,63,1
Guayaramerin,2025-07-07 06:00:00,74,0,23,62,1
Guayaramerin,2025-07-07 06:00:00,77,0,29,43,1
Guayaramerin,2025-07-07 06:00:00,80,0,34,25,1
Guayaramerin,2025-07-07 06:00:00,83,0,34,37,1
Guayaramerin,2025-07-07 06:00:00,86,0,26,49,1
Guayaramerin,2025-07-07 06:00:00,89,0,20,54,1
Guayaramerin,2025-07-07 06:00:00,92,0,20,59,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,2,0,22,66,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,5,0,28,48,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,8,0,32,30,0
Guayaramerin_M (GPRS),2025-07-07 06:00:00,11,0,32,44,0
Guayaramerin_M (GPRS),2025-07-07 06:00:00,14,0,26,57,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,17,0,21,63,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,20,0,17,69,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,23,0,17,63,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,26,0,23,63,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,29,0,29,47,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,32,0,33,31,2
Guayaramerin_M (GPRS),2025-07-07 06:00:00,35,0,33,40,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,38,0,31,49,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,41,0,28,57,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,44,0,18,64,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,47,0,18,63,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,50,0,22,62,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,53,0,29,44,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,56,0,34,25,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,59,0,34,37,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,62,0,26,49,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,65,0,24,56,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,68,0,18,63,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,71,0,19,64,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,74,0,23,63,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,77,0,29,44,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,80,0,34,25,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,83,0,34,37,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,86,0,25,50,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,89,0,20,55,1
Guayaramerin_M (GPRS),2025-07-07 06:00:00,92,0,20,60,1
Incapampa,2025-07-07 06:00:00,2,0,15,67,1
Incapampa,2025-07-07 06:00:00,5,0,19,57,2
Incapampa,2025-07-07 06:00:00,8,0,24,47,3
Incapampa,2025-07-07 06:00:00,11,0,24,69,2
Incapampa,2025-07-07 06:00:00,14,0,22,91,1
Incapampa,2025-07-07 06:00:00,17,0,15,93,1
Incapampa,2025-07-07 06:00:00,20,0,12,95,1
Incapampa,2025-07-07 06:00:00,23,0,12,94,0
Incapampa,2025-07-07 06:00:00,26,0,15,95,0
Incapampa,2025-07-07 06:00:00,29,0,16,83,1
Incapampa,2025-07-07 06:00:00,32,0,25,72,2
Incapampa,2025-07-07 06:00:00,35,0,25,80,1
Incapampa,2025-07-07 06:00:00,38,0,19,87,1
Incapampa,2025-07-07 06:00:00,41,0,16,89,1
Incapampa,2025-07-07 06:00:00,44,0,11,91,2
Incapampa,2025-07-07 06:00:00,47,0,11,82,1
Incapampa,2025-07-07 06:00:00,50,0,15,79,1
Incapampa,2025-07-07 06:00:00,53,0,16,69,1
Incapampa,2025-07-07 06:00:00,56,0,25,60,1
Incapampa,2025-07-07 06:00:00,59,0,25,68,1
Incapampa,2025-07-07 06:00:00,62,0,18,75,1
Incapampa,2025-07-07 06:00:00,65,0,16,79,1
Incapampa,2025-07-07 06:00:00,68,0,12,83,2
Incapampa,2025-07-07 06:00:00,71,0,11,79,1
Incapampa,2025-07-07 06:00:00,74,0,15,76,1
Incapampa,2025-07-07 06:00:00,77,0,16,65,1
Incapampa,2025-07-07 06:00:00,80,0,24,53,2
Incapampa,2025-07-07 06:00:00,83,0,25,63,1
Incapampa,2025-07-07 06:00:00,86,0,16,73,1
Incapampa,2025-07-07 06:00:00,89,0,12,75,1
Incapampa,2025-07-07 06:00:00,92,0,12,76,2
Ixiamas,2025-07-07 06:00:00,2,0,22,79,1
Ixiamas,2025-07-07 06:00:00,5,0,23,57,2
Ixiamas,2025-07-07 06:00:00,8,0,28,35,3
Ixiamas,2025-07-07 06:00:00,11,0,28,51,2
Ixiamas,2025-07-07 06:00:00,14,0,21,66,1
Ixiamas,2025-07-07 06:00:00,17,0,20,70,1
Ixiamas,2025-07-07 06:00:00,20,0,16,73,1
Ixiamas,2025-07-07 06:00:00,23,0,16,75,1
Ixiamas,2025-07-07 06:00:00,26,0,19,76,1
Ixiamas,2025-07-07 06:00:00,29,0,24,54,1
Ixiamas,2025-07-07 06:00:00,32,0,29,33,2
Ixiamas,2025-07-07 06:00:00,35,0,29,48,1
Ixiamas,2025-07-07 06:00:00,38,0,24,64,1
Ixiamas,2025-07-07 06:00:00,41,0,23,68,1
Ixiamas,2025-07-07 06:00:00,44,0,17,72,1
Ixiamas,2025-07-07 06:00:00,47,0,17,71,1
Ixiamas,2025-07-07 06:00:00,50,0,20,70,1
Ixiamas,2025-07-07 06:00:00,53,0,24,49,2
